Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Science-Technology	Which of the following is not a property of light?	Frequency	Polarization	Intensity	Viscosity	Viscosity
Science-Technology	According to the properties it exhibits, light is defined as what?	Electromagnetic wave	Both wave and particles	Living organism	Group of particles	Both wave and particles
Science-Technology	Albert Einstein asserted that the energy of a photon is proportional to what in his study of the photoelectronic effects?	Its mass	Its speed	Its volume	Its frequency	Its frequency
Science-Technology	Approximately what is the speed of light in vacuum?	250 000 km/s	1 000 000 km/s	12 000 km/s	300 000 km/s	300 000 km/s
Science-Technology	Light, just as wind, has the ability to push objects in its path.	False	True			True
Science-Technology	What property of light might change its value when a beam of light crosses the border between vacuum and another medium or between two different media?	None of these	The polarization	The wavelength	The intensity	The wavelength
Science-Technology	Which of these thermal emissions of light is the rarest in nature?	They are all equally frequent	Blue thermal emission	Red thermal emission	White thermal emission	Blue thermal emission
Science-Technology	In his Theory of Relativity, Albert Einstein discloses that when you multiply the speed of light by the mass you get what?	The density	The volume	The frequency	The energy	The energy
Science-Technology	We watch TV thanks to which of these processes forming light?	Fiboluuminescence	Bioluminescence	Cathodoluminescence	Sololuminescence	Cathodoluminescence
Science-Technology	What is the temperature of the core of the sun?	15,000,000 degrees Celsius	70 degrees Celsius	15,000,000 degrees Fahrenheit	1,000 degrees Kelvin	15,000,000 degrees Celsius
Science-Technology	Jupiter has rings.	False	True			True
Science-Technology	What are Mercury, Venus, Earth and Mars mostly made of?	gas	rock	none of these	ice	rock
Science-Technology	Jupiter has the largest planetary atmosphere in the Solar System.	True	False			True
Science-Technology	Is Venus the coldest planet in the Solar System?	Yes	No			No
Science-Technology	How many major planets are there in the Solar System?	10	9	11	8	8
Science-Technology	What was the second planet from the Sun called by the Greeks?	Aphrodite	Phosphorus	All of these	Hesperus	All of these
Science-Technology	Marine 1, launched in 1961, was the first probe to visit another planet.	False	True			False
Science-Technology	Venus is classified as Earths sister planet.	True	False			True
Science-Technology	Venus was mistaken for a UFO.	True	False			True
Science-Technology	Venus has the densest atmosphere in the solar system.	False	True			False
Science-Technology	What is Venus maximum elongation?	48.7 Degrees	47.8 Degrees	24.5 Degrees	177.8 Degrees	47.8 Degrees
Science-Technology	Venus is largest when it is at which phase?	Half	Full	Crescent	Gibbous	Crescent
Science-Technology	Atoms are so small that they can only be observed with a special type of electronic optical microscope called scanning optical microscope.	True	False			False
Science-Technology	If we had to measure the width (i.e. the diameter) of a single human hair in carbon atoms, how much would this width be?	1 thousand carbon atoms	1 billion carbon atoms	100 thousand carbon atoms	1 million carbon atoms	1 million carbon atoms
Science-Technology	The atoms of which type of chemical elements have a complete set of valence electrons - 8?	Noble gases	Chlorides	Salts	Alkali metals	Noble gases
Science-Technology	Valence is a characteristics of atoms which defines their ability to do which of the following?	Be subject to radioactive decay	Move from one molecule to another	Fall apart	Bind with other atoms	Bind with other atoms
Science-Technology	What did the CERN laboratory in Geneva, Switzerland, produce for the first time in 1996?	Antimatter	An atom without electrons	A black hole	An atom without protons	Antimatter
Science-Technology	What does the branch of physics called atomic physics study?	All of these	The atom as an isolated system of electrons and a nucleus	Nuclear power	Relations between atoms and their arrangement in compounds	The atom as an isolated system of electrons and a nucleus
Science-Technology	What happens to an electron that has absorbed a certain amount of energy which is though less than the energy necessary to remove it from the atom?	Goes into excited state	Nothing	Decays	Explodes	Goes into excited state
Science-Technology	How are the orbits in which the electrons of the atom reside called?	Electron shells	Electron orbits	Electron paths	Electron circles	Electron shells
Science-Technology	In chemistry and physics, what do we call free radicals?	Atoms free of electrons	Atoms not part of a molecule	Atoms with at least one unpaired electron	Atom freely floating in space	Atoms with at least one unpaired electron
Science-Technology	How is an atom having the valance of 1 called?	Nucleuid	Mono particle	Monotom	Monad	Monad
Science-Technology	Which of the following cannot affect the energy levels of the electrons of an atom?	Absorption of energy from light (photons)	Magnetic field	All of these can affect the energy levels	Mechanical collision between particles	All of these can affect the energy levels
Science-Technology	In atomic physics what does the term magnetic moment refer to?	The moment in which an atom enters a magnetic field	A miniature slice of time in an atoms magnetic interaction with other particles	The magnetic field produced by an atom	The moment in which an atom becomes magnetized	The magnetic field produced by an atom
Science-Technology	For the purposes of their experiments how do physicists slow down atoms in order to study them better?	With liquid nitrogen	By laser cooling	In special refrigerators	By bombarding them with micro particles	By laser cooling
Science-Technology	In atomic physics, which atoms are called exotic atoms?	Atoms that occur on other planets of the Solar System but not on Earth	Atoms in which a sub-atomic particle has been replaced by another particle of the same charge	Magnetized atoms	Atoms that occur on Earth naturally very rarely	Atoms in which a sub-atomic particle has been replaced by another particle of the same charge
Science-Technology	When a hydrogen atom loses its electron it might form which of the following?	A proton	A neutron	A lepton	A quark	A proton
Science-Technology	Which of the following components of the atom is not considered an elementary particle?	Proton	Quark	Electron	Gluon	Proton
Science-Technology	In nuclear physics what is a radionuclide?	A nucleus separated from the atom by radioactive processes	None of these	Two radioactive atoms in a molecule	An atom with an unstable nucleus characterized by excess energy	An atom with an unstable nucleus characterized by excess energy
Science-Technology	In physics and chemistry, which isotopes are considered stable?	Isotopes that are in a bond	Isotopes that are not radioactive	Isotopes in which the number of electrons, protons and neutrons is equal	Isotopes that do not form bonds	Isotopes that are not radioactive
Science-Technology	Super-heavy atoms, (or super heavy elements, often abbreviated SHE), are the elements with large atomic number (starting from 104), which occur only deep in the Earths mantle. They are very useful in the study of atoms structure and properties.	True	False			False
Science-Technology	Which is the force that binds together protons and neutrons together and thus forms the atoms nucleus?	Strong interaction	Electromagnetic force	Gravitation	Weak interaction	Strong interaction
Science-Technology	What does the word tornado literally mean?	Devil	Death	Danger	Thunderstorm	Thunderstorm
Science-Technology	What does the term tornado family denote?	A family that had suffered damages caused by a tornado	A series of tornadoes	A class of tornadoes	Quarrelsome family	A series of tornadoes
Science-Technology	What is the name of the tornado that occurred on March 18, 1925 and became the deadliest in U.S. history?	Oklahoma City Tornado	Great Natchez Tornado	1896 St. Louis – East St. Louis tornado	Tri-State Tornado	Tri-State Tornado
Science-Technology	What is the name of the scale that is used to rate the intensity of tornadoes?	Dmitriev scale	Fujita scale	Richter scale	Saccitoni scale	Fujita scale
Science-Technology	What is the common shape of large single-vortex tornadoes?	Funnel tornadoes	Stovepipe tornadoes	Rope tornadoes	Wedge tornadoes	Wedge tornadoes
Science-Technology	The vast majority of tornadoes in the world occur in the Tornado Alley region which is located in this country.	The United States	Indonesia	Mexico	Australia	The United States
Science-Technology	Which of these is a common myth concerning the damages caused by a tornado to a house?	Having trees and shrubs around the house will lessen the damages.	Opening the windows will lessen the damages.	Tornadoes spare houses painted in orange.	All of these	Opening the windows will lessen the damages.
Science-Technology	What word is commonly used to refer to the central area of the tornado?	All of these	Eye	Heart	Navel	Eye
Science-Technology	The horse of what fictional hero is called Tornado?	Don Quixote	Zorro	Don Juan	dArtagnan	Zorro
Science-Technology	What actress starred in the 1996 disaster movie Twister?	Meg Ryan	Helen Hunt	Jodie Foster	Michelle Pfeiffer	Helen Hunt
Science-Technology	By what name was the closest planet to the Sun called by the Greeks?	Kokhav Hamah	Hermes	Hermaon	Mercury	Hermes
Science-Technology	Mercury is the densest major body in the solar system.	False	True			False
Science-Technology	Which probe became the first probe to visit Mercury in 1974?	Mariner 8	Mariner 9	Mariner 10	Venera 11	Mariner 10
Science-Technology	Mercurys maximum elongation is 32.2 degrees.	True	False			False
Science-Technology	When does a transit of Mercury occur?	when the planet Mercury passes between the Earth and the Sun	when the planet Mercury has an object pass between it and the Earth	None of these	when the planet Mercury reaches maximum apparent distance from the Sun	when the planet Mercury passes between the Earth and the Sun
Science-Technology	What is Calores Montes?	a large crater on Mercury	a tall mountain on Mercury	a volcano on Mercury	a range of mountains on Mercury	a range of mountains on Mercury
Science-Technology	Does Mercury have an atmosphere?	Yes	No			No
Science-Technology	Does Mercury have a magnetic field?	Yes	No			Yes
Science-Technology	What is Mercurys spin-orbit resonance?	1:1	8:5	3:4	3:2	3:2
Science-Technology	What is the planet Uranus named after?	The Egyptian god of the sky	The Roman god of the sky	The Greek god of the sky	The Babylonian god of the sky	The Greek god of the sky
Science-Technology	How many years does it take for the planet Uranus to orbit the Sun once?	104	64	84	44	84
Science-Technology	What element comprises the bulk of Uranus atmosphere?	Ozone	Carbon Dioxide	Hydrogen	Helium	Hydrogen
Science-Technology	Uranus has only 10 moons.	False	True			False
Science-Technology	What is the name of the first spacecraft to study the planet Uranus?	Pioneer 11	Pioneer 10	Voyager 2	Voyager 1	Voyager 2
Science-Technology	How many separate rings does the planet Uranus have according to observations made with the Hubble Space Telescope in 2005?	7 rings	Uranus does not have any rings.	13 rings	5 rings	13 rings
Science-Technology	Which is the largest of Uranus moons?	Titania.	Miranda.	Ariel.	Oberon.	Titania.
Science-Technology	Name the 1962 film about the planet Uranus?	Meet me on Uranus	Journey to the Seventh Planet	Escaping the Blue Planet	I Love Uranus	Journey to the Seventh Planet
Science-Technology	Uranus was renamed Urectum in what animated TV Series?	Futurama	The Simpsons	The Family Guy	American Dad	Futurama
Science-Technology	What is the name of the Japanese dried seaweed sheets used in the preparation of sushi?	Onigiri	Sashimi	Yakisoba	Nori	Nori
Science-Technology	Why will worms not live in seaweed fertilizer?	Because it contains antibiotics that repulse them	Because of its high salt content	All of these	Because it is acidic	Because of its high salt content
Science-Technology	Kelp ash is used in the production of which of the following?	Plastic	Glass	Rubber	Teflon	Glass
Science-Technology	What important advantage does algal fuel possess?	It is relatively environmentally harmless.	It is biodegradable.	It produces much more energy than second-generation biofuel crops.	All of these	All of these
Science-Technology	Marine algae may have this effect on the human body.	All of these	Laxative effect	May act as opiates	Increase the cholesterol levels	Laxative effect
Science-Technology	What process does the edible seaweed called Wakame accelerate according to studies?	Healing of wounds	Cell growth	Burning of fat	Delivery of the baby	Burning of fat
Science-Technology	The edible seaweed Irish moss contains this essential mineral used in the prevention and treatment of goiter.	Potassium	Calcium	Iodine	Sulfur	Iodine
Science-Technology	What name is commonly used to refer to the edible seaweed Caulerpa lentillifera, also known as sea grapes?	Marine eggs	Green caviar	Sea corn	All of these	Green caviar
Science-Technology	What medical condition is the chlorella algae beneficial for?	All of these	High cholesterol levels	Radiation exposure	High blood pressure	All of these
Science-Technology	What important mineral is sea lettuce especially rich in?	Iron	Magnesium	Copper	Potassium	Iron
Science-Technology	What did Charles Darwin major in at the University of Edinburgh where he joined his older brother in October 1825?	Geography	Natural history	Marine biology	Medicine	Medicine
Science-Technology	Charles Darwin had a passion for this popular hobby, which was introduced to him by his cousin William Darwin Fox.	Collecting herbs	Collecting beetles	Painting	Fowling	Collecting beetles
Science-Technology	Charles Darwin was neglecting his studies at the University of Edinburgh, so his father sent him to Cambridge to get a Bachelor of Art degree, as the first step towards what profession?	Teacher	Medical doctor	Priest	Artist	Priest
Science-Technology	What was Charles Darwin disgusted with while in Brazil during the second voyage of HMS Beagle?	Racism	Slavery	Animal sacrifices	Live animal skinning	Slavery
Science-Technology	In what country did Charles Darwin experience an earthquake, leading him to form a theory on the movements of the Earths crust?	Australia	France	South Africa	Chile	Chile
Science-Technology	What was the supposed reason for Charles Darwins health problems that started in 1837?	Allergy	Depression	A mysterious disease that he caught during his first voyage	Overwork	Overwork
Science-Technology	Which of these statements is true about Charles Darwins wife, Emma Wedgwood?	She was Charles second cousin	She was two years older than Charles	She was known for her charity work	She was quick-tempered and often argued with her husband	She was known for her charity work
Science-Technology	Charles Darwin and his wife Emma survived the death of this child of theirs.	Charles Waring Darwin	Mary Eleanor Darwin	All of these	Anne Elizabeth Darwin	All of these
Science-Technology	Who was Charles Darwins second son and fifth child, who became a prominent astronomer and mathematician?	Leonard Darwin	George Howard Darwin	Francis Darwin	William Erasmus Darwin	George Howard Darwin
Science-Technology	What impressive physical characteristic did Charles Darwin possess, which made the Bank of England use his image for the ten pound note in 2000?	Distinctive eyes	Very big ears	Unique nose	Large beard	Large beard
Science-Technology	What natural therapy works best for seasonal depression and low moods due to sleep deprivation?	Water therapy	Bright light therapy	Aromatherapy	Massage	Bright light therapy
Science-Technology	What type of fish contains the valuable Omega-3 fatty acids, proven to fight depression and improve overall health?	Marine fish	Bony fish	Cartilaginous fish	Cold-water fish	Cold-water fish
Science-Technology	What mineral present in some mineral waters is used as a cure for different types of depression?	Copper	Aluminium	Vanadium	Lithium	Lithium
Science-Technology	What spice possesses antidepressant properties?	Saffron	Black pepper	Chilli	Nutmeg	Saffron
Science-Technology	Listening to what type of music is recommended for people who suffer from mood disorders?	Loud music	Soft music	Jazz	Rock and roll	Soft music
Science-Technology	What type of food is rich in tryptophan, and therefore prevents and cures depression?	Nuts	Dairy	Meat	All of these	All of these
Science-Technology	What is the best location to exercise in order to fight depression according to studies?	In a gym	In the bathroom	In your home	Outdoors	Outdoors
Science-Technology	Which of these substances and minerals is not effective in the treatment of depression?	Sodium	Zinc	Magnesium	Dopamine	Sodium
Science-Technology	What animals are used in the treatment of mood disorders such as depression?	Parrots	Dolphins	All of these	Dogs	All of these
Science-Technology	Bathing in what type of water is proven to battle depression and enhance the mood?	Hot water	Mineral water	Cold water	Water with temperature close to that of the human body	Cold water
Science-Technology	What fields did the science of alchemy originally combine?	Metallurgy and astrology	All of these	Chemistry and medicine	Art and physics	All of these
Science-Technology	What element was usually the subject of transformation in alchemy?	Copper	Lead	Lithium	Tin	Lead
Science-Technology	Alchemists were in search of ‘panacea’. What is panacea?	The meaning of life	Remedy for all ailments	The Holy Grail	A piece of Jesus Christ’s cross	Remedy for all ailments
Science-Technology	What was the special magic power of the philosophers stone that alchemists were searching for?	It would bring them luck and happiness.	It would grant them eternal life.	All of these	It would give them unprecedented knowledge.	It would give them unprecedented knowledge.
Science-Technology	Until what century was alchemy considered a serious science in Europe?	14th century	13th century	18th century	16th century	16th century
Science-Technology	What is the word ‘alchemy’ generally believed to mean literally?	The art of transformation	All in one	All is possible	The transfusion of matter	The art of transformation
Science-Technology	In what Asian country did one of the two main branches of alchemy originate?	India	Saudi Arabia	China	Japan	China
Science-Technology	What scientist is believed to have been the first true alchemist in Medieval Europe, as well as the most significant?	Isaac Newton	Roger Bacon	Thomas Aquinas	Galileo Galilei	Roger Bacon
Science-Technology	Who is the author of the 1988 book ‘The Alchemist’?	J. K. Rowling	Umberto Eco	Terry Pratchett	Paulo Coehlo	Paulo Coehlo
Science-Technology	What did alchemists associate the planets with?	Women	Animals	Metals	Dreams	Metals
Science-Technology	If I weighed 100 pounds(45.5 Kilograms) on Earth, about how much would I weigh on Mars?	90.7 Pounds(41.2 Kilograms)	48.6 Pounds(22.1 Kilograms)	37.7 Pounds(17.1 Kilograms)	88.9 Pounds(40.4 Kilograms)	37.7 Pounds(17.1 Kilograms)
Science-Technology	Mars lower density and size gives it a mass about how much that of Earth?	1/6	1/8	1/2	1/10	1/10
Science-Technology	Mars moon Deimos orbits the closest to its planet of any moon in the Solar System.	True	False			False
Science-Technology	Which of these orders the terrestrial planets from smallest to largest by diameter?	Mars, Mercury, Earth, Venus	Mercury, Mars, Venus, Earth	Venus, Mercury, Mars, Earth	Mars, Mercury, Venus, Earth	Mercury, Mars, Venus, Earth
Science-Technology	Jupiter is the fourth brightest object in the sky.	False	True			False
Science-Technology	The earliest evidence of animal life comes from this period.	Vendian	Cambrian	Ordovician	Carboniferous	Vendian
Science-Technology	Early amphibians such as Icthyostega evolved during what geological period?	Silurian	Carboniferous	Permian	Devonian	Devonian
Science-Technology	Arthropods were the largest animals on Earth during the Silurian period (443ma-417ma).	True	False			True
Science-Technology	What was the only mass extinction in which insects were affected?	Cretaceous/Paleogene event	Ordovician/Silurian event	Triassic/Jurassic event	Permian/Triassic event	Permian/Triassic event
Science-Technology	During what geological period did the earliest vascular plants evolve?	Devonian	Cretaceous	Silurian	Cambrian	Silurian
Science-Technology	When did the first grasses evolve?	55 million years ago	35 million years ago	65 million years ago	200 million years ago	55 million years ago
Science-Technology	It has been proposed that before the evolution of leaves, plants had the photosynthetic apparatus on which parts?	stems	roots	buds	none of these	stems
Science-Technology	Most plant groups became extinct during the Permo-Triassic extinction event.	True	False			False
Science-Technology	What period marks the beginning of extensive land colonization by plants?	Cretaceous	Devonian	Cambrian	Permian	Devonian
Science-Technology	Endorphins are some of the so-called hormones of happiness. In what situations does our body choose to start producing endorphins?	All of these	When we feel pain	When we are dying	In times of exhilaration	All of these
Science-Technology	Adrenaline, or epinephrine, is one of the stress hormones our bodies produce. What is the effect of adrenaline on the human body?	It dilates pupils.	It increases the blood sugar levels.	All of these	It suppresses the immune system.	All of these
Science-Technology	More and more people are choosing replacement therapies with human growth hormones. What are the effects of such therapies on the body?	All of these	Less body fat	Stronger immune system	Younger skin	All of these
Science-Technology	Oxytocin is an important hormone for the human body especially for women. What is it responsible for?	Contractions of the uterus	Development of the uterus	Development of the ovaries	Ovulation	Contractions of the uterus
Science-Technology	Weve all heard about the importance of insulin, but where does its name come from?	It means that it is produced inside the body.	Its name means reduces sugar in Greek.	It comes from the Latin insula, which means island.	Insulin means sugar in Latin.	It comes from the Latin insula, which means island.
Science-Technology	The production of the hormone melatonin is inhibited by light and permitted by darkness. In which part of the body is it produced?	Gastrointestinal tract	All of these	Retina	Pineal gland	All of these
Science-Technology	Testosterone is a male hormone secreted in the testes in males and ovaries in females. Its deficiency is related to various disorders such as this one.	All of these	Blindness	Alzheimer’s Disease	Melanoma	Alzheimer’s Disease
Science-Technology	Which of these statements is true about the female hormone estrogen?	It reduces muscle mass.	All of these	It decreases height growth.	It speeds up metabolism.	All of these
Science-Technology	Progesterone, the hormone of pregnancy, is synthesized in this part of the body.	In the ovaries	All of these	In the placenta	In the brain	All of these
Science-Technology	Which of these statements is true about cortisol, a hormone produced by the cortex of the adrenal glands?	Makeup decreases cortisol levels.	Lack of sleep increases cortisol levels.	Caffeine increases cortisol levels.	All of these	All of these
Science-Technology	How fast have winds on Jupiter blown?	430 Kilometers per hour(267 Miles per hour)	240 Kilometers per hour(150 Miles per hour)	470 Kilometers per hour(292 Miles per hour)	360 Kilometers per hour(223 Miles per hour)	430 Kilometers per hour(267 Miles per hour)
Science-Technology	How many natural satellites does Jupiter have?	18	56	63	60	63
Science-Technology	Jupiter has been called the vacuum cleaner of the Solar System.	False	True			True
Science-Technology	The first moons of Jupiter discovered belong to this group.	Galilean Moons	Ananke group	Himalia group	Carme Group	Galilean Moons
Science-Technology	How large can Jupiter appear in the Earths sky?	35 arcseconds	50 arcseconds	55 arcseconds	40 arcseconds	50 arcseconds
Science-Technology	Jupiters magnetic field is the strongest in the Solar System.	False	True			False
Science-Technology	Jupiter is growing.	False	True			False
Science-Technology	How oblate is Saturn?	.07	.11	.1	.08	.1
Science-Technology	Saturns magnetic field is stronger than Earths.	False	True			False
Science-Technology	Which of the following groups of animals does nematology study?	All worms	Roundworms	Tapeworms	Intestinal parasites	Roundworms
Science-Technology	Which insects does the science called Coleopterology study?	Beetles	Mosquitoes	Mantises	Parasitic insects	Beetles
Science-Technology	What animals does malacology study?	Jellyfish	Monotremes	Mollusks	Arthropods	Mollusks
Science-Technology	What does carcinology study?	Malignant tumors in animals and humans	The outer shells of invertebrates and reptiles	Crustaceans	Crabs, lobsters, and crayfish	Crustaceans
Science-Technology	Which of the following groups of animals does helminthology study?	External parasites	Oviparous animals	Symbiotic animal species	Parasitic worms	Parasitic worms
Science-Technology	The science known as theriology or therology studies which of the following?	Land animal species	Carnivorous animals	Mammals	Endemic animal species	Mammals
Science-Technology	The science called myrmecology deals with the study of which of the following?	Wasps	Ants	Centipedes	Insects	Ants
Science-Technology	Ichthyology is a branch of biology that deals with which of these?	All of these	Amphibians	Fish	Water animals	Fish
Science-Technology	What is the subject of study of the science called oology?	Animal reproductive organs	Bird feathers	Eggs	Eels	Eggs
Science-Technology	Which of these animals does dipterology study?	Flies	Moles	Foxes	Lizards	Flies
Science-Technology	In which part of the digestive system are the so-called Brunners glands located?	Stomach	Colon	Small intestine	Duodenum	Duodenum
Science-Technology	What type of duct is the Whartons duct found in the human body?	Tear duct	Salivary duct	Sweat duct	Bile duct	Salivary duct
Science-Technology	What type of cells are Betz cells that are found in the human body?	Epithelial cells	Neurons	Striated muscle cells	Melanocytes	Neurons
Science-Technology	The so-called space of Disse is located in this internal organ of the human body.	Liver	Spleen	Pancreas	Kidney	Liver
Science-Technology	In what part of the human body are Von Ebners glands located?	Skin	All of these	Nasal cavity	Tongue	Tongue
Science-Technology	In which gland of the human body can Hurthle cells be found?	Thyroid gland	Thymus gland	Adrenal gland	Pituitary gland	Thyroid gland
Science-Technology	The pores of Kohn are organs located in this part of the human body.	Skin	Tongue	Intestines	Lungs	Lungs
Science-Technology	The meibomian glands are special sebaceous glands located in this part of the human body.	All of these	Ear canals	Eyelids	Lips	Eyelids
Science-Technology	In which part of the human body are Sharpeys fibers found?	Skull	Bones	All of these	Teeth	All of these
Science-Technology	What human internal organ contains Luschkas crypts?	Uterus	Urinary bladder	Stomach	Gallbladder	Gallbladder
Science-Technology	According to scientific classifications, to which kingdom do fungi belong?	To both the animal and the plant kingdom	The animal kingdom	The plant kingdom	None of these	None of these
Science-Technology	Fungi take important part in which phase of the nutrient cycling and exchange?	Organic matter formation	Organic matter recomposition	Organic matter decomposition	All of these	Organic matter decomposition
Science-Technology	How is the discipline of biology dedicated to the study of fungi called?	Fungitics	Myology	Mycology	Fungology	Mycology
Science-Technology	Fungi are crucial for the production of which of these foods?	Ketchup	Bread	Cheese	Creme	Bread
Science-Technology	Fungi and their products are involved in the process of production of which of these goods?	Detergents	All of these	Opiates	Antibiotics	All of these
Science-Technology	What is the main difference between fungi and plants when cell structure is considered?	Fungi do not have cellulose in their cell walls	Fungal cells contain membrane-bound nuclei	Fungi lack ribosomes	Fungi lack mitochodria	Fungi do not have cellulose in their cell walls
Science-Technology	For which of these global tendencies in nature are fungi responsible?	Water poisoning	Decline of tree populations	Decline of amphibian populations	Global warming	Decline of amphibian populations
Science-Technology	In nature, fungi are known tp form symbiotic relationships with which of these organisms?	Plants	Algae	Insects	All of these	All of these
Science-Technology	How do fungi reproduce?	Asexually	By spore dispersal	Sexually	All of these	All of these
Science-Technology	A fungus of the Armillaria ostoyae genus, discovered in the Malheur National Forest in the Strawberry Mountains of eastern Oregon, U.S. is often cited as which of these?	The oldest living organism	The largest living organism	The fastest-growing living organism	The smallest living organism	The largest living organism
Science-Technology	What kind of therapy is the Tui na, used in traditional Chinese medicine?	Sauna	Music therapy	Massage	Tea therapy	Massage
Science-Technology	What part of the human being is the shen according to traditional Chinese medicine?	Breath	Bodily fluids	Heart	Soul	Soul
Science-Technology	What positive effect do shiitake mushrooms, largely used in traditional Chinese medicine, have on human health?	They boost the immune system.	They prevent cancer.	They lower cholesterol.	All of these	All of these
Science-Technology	Ginseng is widely used in traditional Chinese medicine. What is the meaning of the Chinese phrase renshen, from which the English word ginseng originated?	Man root	Power root	Fast growing	Promoting life	Man root
Science-Technology	Which of these methods is used in traditional Chinese medicine to diagnose conditions and diseases?	Listening to the patients voice	All of these	Exploring the patients body odors	Checking the patients hair	All of these
Science-Technology	What traditional Chinese food is believed to improve the skin and the function of the spleen, and to promote appetite?	Sharkfin soup	Bird nest	Miso soup	Bamboo	Bird nest
Science-Technology	What part of a ducks body is recommended for treating coughs in traditional Chinese medicine?	Eyes	Bill	Liver	Gizzard	Gizzard
Science-Technology	What type of herbs are used in traditional Chinese medicine to trigger sweating and invigorate blood?	Sour herbs	Bitter herbs	Sweet herbs	Pungent herbs	Pungent herbs
Science-Technology	Qigong, which is recommended in traditional Chinese medicine, is what type of exercise?	Wrestling	Weightlifting	Breathing	Swimming	Breathing
Science-Technology	What animal cures asthma, arteriosclerosis, impotence, thyroid problems, broken bones, and heart disease according to traditional Chinese medicine?	Snake	Shark	Seahorse	Frog	Seahorse
Science-Technology	In what country did reconstructive and plastic surgery originate?	Roman Empire	India	Ancient Greece	Egypt	India
Science-Technology	Archaeological findings suggest that true glass was first invented in this country.	Egypt	Japan	China	India	Egypt
Science-Technology	U.S. President George Washington was the most famous person to use an early form of dentures. What material were his dentures made from?	Platinum	Elephant ivory	Hippopotamus ivory	Porcelain	Hippopotamus ivory
Science-Technology	In what country was the modern safety pin created?	United States	Italy	France	China	United States
Science-Technology	In what country was silk first produced?	Iran	China	Japan	India	China
Science-Technology	In what century was the first form of the lighter created?	2nd century	6th century	16th century	10th century	16th century
Science-Technology	In what century did the great Greek philosopher Socrates live?	10th century BC	5th century BC	2nd century BC	8th century BC	5th century BC
Science-Technology	What was the most important occupation to Socrates according to Xenophons ‘Symposium’?	Discussing philosophy	Creating beauty	Studying sciences	Teaching children	Discussing philosophy
Science-Technology	According to Socrates, the ideal state had this type of governmental control.	None of these	Military communism	Absolute monarchy	Democracy	Military communism
Science-Technology	What is the nature of the so-called Socratic Method of inquiry?	Answering a question with another question	Asking the same question many times by rephrasing it	Answering a foolish question with a more foolish answer	Asking very personal questions to embarrass the other party	Answering a question with another question
Science-Technology	According to Socrates, people should worry most about which of the following?	Their future	Their souls	Nothing at all	Their health	Their souls
Science-Technology	Socrates believed that wrongdoing stems only from this phenomenon.	Ignorance	Egoism	Frustration	Hopelessness	Ignorance
Science-Technology	How did Socrates describe the so-called ‘demonic sign’ that he claimed to appear to him when he was about to make a mistake?	Inner voice	Natural disaster	None of these	Divine vision	Inner voice
Science-Technology	Socrates had a successful service in this state institution in Athens.	Government	Military	Court	All of these	Military
Science-Technology	In what century did the great Greek philosopher Aristotle live?	4th century BC	1st century BC	7th century BC	10th century BC	4th century BC
Science-Technology	What did Aristotle request of his student Alexander the Great, according to some sources?	That he would keep his teachings a secret	That he would marry his daughter	That he would rebuild his hometown	All of these	That he would rebuild his hometown
Science-Technology	Finish the popular quote by the great Greek philosopher Aristotle: ‘There was never a genius without a tincture of…’.	Sorrow	Scepticism	Foolishness	Madness	Madness
Science-Technology	Aristotle believed in the existence of this anatomical difference between human males and females.	Females were born without a brain, and it was formed later.	All of these	Males had more kidneys.	Males had more teeth.	Males had more teeth.
Science-Technology	Aristotle believed these two scientific fields had nothing in common.	Mathematics and physics	Zoology and human anatomy	Geometry and arithmetic	Philosophy and psychology	Mathematics and physics
Science-Technology	In what type of written form did Aristotle prefer to express and defend his doctrines?	Dialogue	Fable	Poetry	Monologue	Dialogue
Science-Technology	What astronomical object was named in honor of Greek philosopher Aristotle?	A star	A constellation	One of the rings of Saturn	A crater on the Moon	A crater on the Moon
Science-Technology	What was the nature of sciences according to Aristotle?	Practical	Theoretical	Poetical	All of these	All of these
Science-Technology	This mental illness, classified by Emil Kraepelin in 1887, is characterized by persistent disorders in the perception or expression of reality.  A person who suffers from this disease may have delusions, hallucinations, disorganized or catatonic behavior.	Autism	Huntingtons Disease	Schizophrenia	Dementia	Schizophrenia
Science-Technology	This medical term refers to a condition, characterized by enlargement of the thyroid gland.	Goiter	Sore throat	Mumps	Boils	Goiter
Science-Technology	This disease is characterized by the presence of the following symptoms: recurrent, episodic vertigo, hearing loss, a sensation of aural fullness and tinnitus.  It is a balance disorder of the inner ear, first described by a French physician in 1861.	Alzheimers Disease	Menieres Disease	Kawasaki Syndrome	Cushings Syndrome	Menieres Disease
Science-Technology	A chalazion, also known as a Meibomian gland lipogranuloma, refers to which of these?	A fungal rash	A recurring headache	A cyst on the eyelid	A sore throat	A cyst on the eyelid
Science-Technology	Alopecia is the medical term which refers to baldness.	False	True			False
Science-Technology	This medical condition is characterized by subsequent decay of body tissues, caused by infection or thrombosis or lack of blood flow.	Scleroderma	Gangrene	Tinea	Impetigo	Gangrene
Science-Technology	Urticaria is a relatively common form of allergic reaction, that causes red skin welts. Which is the other term which refers to this skin ailment?	Hives	Chicken pox	Shingles	Eczema	Hives
