Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Religion-Faith	Witch hunts still exist today. In 1981 a woman was killed by the mob, throwing stones at her as they believed she was a witch. This was the reason for stoning her to death.	Her sorcery incited the attack upon Pope John Paul II	Her spells were the reason for the ozone hole	Her magic killed the child of a neighbour	Her sorcery caused a tsunami in Mexico	Her sorcery incited the attack upon Pope John Paul II
Religion-Faith	According to the Old Testament, the prophet Hosea was instructed by God to marry a prostitute.	False	True			True
Religion-Faith	Psalm 119 is the longest psalm in the Bible. How many verses does it contain?	176	150	200	138	176
Religion-Faith	According to the Old Testament, Moses was 105 years old when he died.	True	False			False
Religion-Faith	It is stated in the Old Testament that Jeremiah, Hosea, Jonah, and Job were prophets.	False	True			False
Religion-Faith	According to The Old Testament, the prophet Jonah was sent to which city to warn its inhabitants of the coming judgment on them?	Ninevah	Joppa	Ai	Tarshish	Ninevah
Religion-Faith	The prophet Haggai is mentioned in the book of Ezra.	True	False			True
Religion-Faith	According to the Book of Genesis, what did G-D  create last, on the sixth day, as almost an afterthought?	Eve	Adam	The fishes of the waters	The birds of prey	Adam
Religion-Faith	What was the name of Abrahams first wife?	Sarah	Haggar	Haggai	Ruth	Sarah
Religion-Faith	Who was Issacs wife according to Genesis?	Leah	Rebecca	Rachel	Ruth	Rebecca
Religion-Faith	Judaism has three  Patriarchs -Abraham, Issac, and Jacob. Who are the four Matriarchs?	Sarah, Rebecca, Ruth, Naomi	Sarah , Rebecca , Rachel, Ruth	Sarah, Rebecca, Leah, Rachel	Sarah , Rebecca , Leah, Ruth	Sarah, Rebecca, Leah, Rachel
Religion-Faith	Which of these is not one of Jacobs twelve sons?	Naphtali	Gad	Ephraim	Zebulon	Ephraim
Religion-Faith	What is the name of Jacobs only daughter according to Genesis?	Dina	Leah	Laban	Mileah	Dina
Religion-Faith	The  Book of Genesis contains the first Biblical reference to someone being put into prison. Who was  put into prison?	Cain	Potiphar	Judah	Joseph	Joseph
Religion-Faith	Who was the third son of Adam and Eve, sometimes described as the quiet one?	Seth	Eli	Abel	Nahor	Seth
Religion-Faith	The Hebrew people lived in the first ghetto when they were in Egypt. Where was this place?	Cannan	Barnes-Kaddesh	Nubia	Goshen	Goshen
Religion-Faith	According to the genealogy of Jesus, who was the father of Jesse?	David	Obed	Boaz	Samson	Obed
Religion-Faith	In which of the following lands did Job live when he was first mentioned in the book of Job?	Judea	Uz	Galilee	Nazareth	Uz
Religion-Faith	Who was king of Judaea during the birth of Jesus?	King David	King Solomon	King Herod	King Darius	King Herod
Religion-Faith	According to the Bible, how old was Joseph when he was put in charge of the whole land of Egypt, as Pharaoh had ordered.	40 years old	30 years old	22 years old	35 years old	30 years old
Religion-Faith	According to the Bible after Sarahs death, Abraham married another woman. What was her name?	Keturah	Jessica	Naomi	Sheba	Keturah
Religion-Faith	From what tribe of Israel was Samson according to the Bible?	Benjamin	Gad	Dan	Levi	Dan
Religion-Faith	This Biblical character is Jacobs father-in-law as well as father of Rachel and Leah.	Laban	Terah	Noah	Aram-balam	Laban
Religion-Faith	Which is the sixth book of the New Testament?	Mark	Romans	Galatians	Luke	Romans
Religion-Faith	According to the Bible, when Naomi told her two daughters-in-law to leave her and go to their homes, which daughter-in-law decided to stay?	Rebbecca	Judy	Beth	Ruth	Ruth
Religion-Faith	Which of the following did Jesus call first to be his disciple?	Philip	James	Simon	Judas	Simon
Religion-Faith	What kind of person may you call Judas?	Someone who follows you	A thief	A friend who betrayed you	A person who committed suicide	A friend who betrayed you
Religion-Faith	Which of the following events can be referred to as an Armageddon?	A battle between former allies	A death of a charismatic leader	The last gathering of a group of friends	The last and completely destructive battle	The last and completely destructive battle
Religion-Faith	Which use of Goliath is correct?	Switzerland is the Goliath of international politics.	The FIFA 2006 World Cup final between France and Italy was like David against Goliath.	The local grocery successfully competed against the nearby Goliath supermaket	Fiesta is a real Goliath among Fords models.	The local grocery successfully competed against the nearby Goliath supermaket
Religion-Faith	How would you describe a Samaritan?	A person who helps people in need	An enemy	A person who migrates to a foreign country	An egoist	A person who helps people in need
Religion-Faith	Who is the salt of the earth?	People who spread gossips	Decent, reliable people	People who do not keep their word	All Christians	Decent, reliable people
Religion-Faith	Who can be best described as doubting Thomas?	Someone who believes only what he sees	Anyone who doesnt believe in God	A left-wing politician	A scientist (especially in physics, mathematics, chemistry and biology)	Someone who believes only what he sees
Religion-Faith	Which of the following can be described as a prodigal son?	The youngest son in the family	A young man who wastes his parents money on parties	A son that is very obedient and does dutifully everything his parents tell him	The firstborn son	A young man who wastes his parents money on parties
Religion-Faith	What does the sentence Ann was the apple of Marks eye tell us about the relation between those two?	Mark hates Ann.	Mark is deeply in love with Ann.	Ann is deeply in love with Mark.	Ann hates Mark.	Mark is deeply in love with Ann.
Religion-Faith	What characteristic is commonly attributed to King Solomon?	Wealth	Lust	Hunger	Wisdom	Wisdom
Religion-Faith	What message am I conveying, if I say I dont know him from Adam?	I know very little about the person.	In spite of the negative form, the idiom means that you know someone very well.	The person is completely unknown to me.	I dont know his true character.	The person is completely unknown to me.
Religion-Faith	What does the phrase of biblical proportions mean?	of a vast, enormous scale	of little importance	related to a flood	very sinful in its nature	of a vast, enormous scale
Religion-Faith	If John knows Mary in the biblical sense, what can we say about the pair?	Mary is Johns sister.	They have had sex.	Their parents decided about their marriage.	They are in a Platonic relationship (ie. love, but no sex).	They have had sex.
Religion-Faith	What Biblical character said the following?	Esther	Martha	Ruth	Deborah	Esther
Religion-Faith	The following words belong to this biblical figure:	Jesus	John the Baptist	Abraham	Job	Job
Religion-Faith	What Biblical hero delivered these words?	Samson	Solomon	David	Samuel	Samson
Religion-Faith	What Biblical character asked the following question? 	Peter	Jude	Jesus	Paul	Jesus
Religion-Faith	What character from the Bible said the following? Get rid of that slave woman and her son, for that slave womans son will never share in the inheritance with my son Isaac.	Ruth	Sarah	Leah	Rebeccah	Sarah
Religion-Faith	Who said the following: It is not the healthy who need a doctor, but the sick. But go and learn what this means: I desire mercy, not sacrifice. For I have not come to call the righteous, but sinners.	John	Jesus	Joseph	Matthew	Jesus
Religion-Faith	What Biblical figure said this? 	Jacob	Esau	Adam	Issac	Issac
Religion-Faith	Name the Biblical character who delivered these words: Pick me up and throw me into the sea, and it will become calm, I know that is is my fault that this great storm has come upon you.	Obadiah	Micah	Haggai	Jonah	Jonah
Religion-Faith	What character from the Bible said this?	Queen Vashti	Martha	Mary	Queen Sheba	Martha
Religion-Faith	Who delivered these words: Suppose I go to the Israelites and say to them, The God of your fathers has sent me to you, and they ask me, ‘What is his name? Then what shall I tell them?	Joseph	Jonah	Moses	Aaron	Moses
Religion-Faith	What is the symbol of the dhamma (dharma)?	flag	wheel	chair	flower	wheel
Religion-Faith	What Buddhist term refers to the cycle of reincarnation or rebirth?	Dharma	Samsara	Naraka	Asura	Samsara
Religion-Faith	What does the word buddha mean?	light	the only one	god	awake	awake
Religion-Faith	What is the path to happiness in Buddhism?	ancient path	path of freedom	path of love	middle way	middle way
Religion-Faith	According to Buddhism what are the3 evil roots/defilements that hide the truth from us?	hatred, greed, selfishness	delusion, confusion, anger	delusion, hatred, jealousy	delusion, hatred, greed	delusion, hatred, greed
Religion-Faith	In Buddhism which of these beings inhabit Hells?	Brahmas	Preta	Naraka beings	Asuras	Naraka beings
Religion-Faith	According to Buddhism, life is or leads to suffering in one way or another.	False	True			True
Religion-Faith	It is generally accepted that the last words of the Buddha were: All component things are transient, work out your salvation with diligence.	True	False			True
Religion-Faith	Kamma is only one of the 5 natural laws that Buddha spoke about.	False	True			True
Religion-Faith	According to Buddhism there are realms of existences other than human and animal realm.	True	False			True
