Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Television	Which God/Goddess from the TV series Xena: Warrior Princess seemed to have a special place in their heart for Gabrielle?	Ares	Aphrodite	Cupid	Athena	Aphrodite
Television	In the TV series Xena: Warrior Princess, Baby Bliss, Cupids son, stole his fathers bow and wreaked havoc at the temple of the Hestian Virgins. Xena fell in love with Draco, Gabrielle with Joxer and Draco with Gabrielle.	False	True			True
Television	Which God did Xena have to deal with during the episode, titled Ulysses?	Ares	Hephaestus	Poseidon	Athena	Poseidon
Television	In the TV series Xena: Warrior Princess, which Dream God kidnapped Gabrielle, forcing Xena to rescue her from the Dreamscape?	Ares	Baccus	Morpheus	Hades	Morpheus
Television	In the Xena TV series, Xena must rescue Hades sister Cyrene, the embodiment of Death, from King Sisyphus or all mankind will be doomed to eternal life filled with suffering.	True	False			False
Television	What does the term Mad Men stand for according to the self-titled TV show?	Insane men	Madison Avenue Advertising men	Men who work for Mad Magazine	None of these	Madison Avenue Advertising men
Television	In the anime series, Prince of Tennis, who is Echizens last opponent during the National Tournament?	Kuranosuke Shiraishi	Akutsu	Echizen Ryoga	Kintarou Tooyama	Kintarou Tooyama
Television	In Saiunkoku Monogatari, who is the consort and tutor to the young emperor, Shi Ryuuki?	Shuurei	Tazusa	Seiran	Nagisa	Shuurei
Television	Who is Akanes close friend in the anime Harukanaru Toki no Naka de Hachiyoushou?	Eisen	Inori	Yosuaki	Tenma	Tenma
Television	In the anime series Black Cat, does Train Hearnet go back to Chronos?	No	Yes			No
Television	Did Lelouch Lamperouge promise to destroy the Britannian empire in the anime series Code Geass?	No	Yes			Yes
Television	According to the anime series, La Corda Doro, how do you express your love?	by giving them what they want in life	by letting your love hear your music	by simply telling them you love them	by giving them something sweet	by letting your love hear your music
Television	Does the anime series Hanbun no Tsuki ga Noboru Sora center around two hospitalizad teenagers.	Yes	No			No
Television	In Ouran Highschool Host Club, Haruhi is confused for a boy.	True	False			True
Television	In the 2nd season of Kamichama Karin, do the characters want to change their future?	No	Yes			Yes
Television	Terry Jones studied English at university, and one of his earliest books was an academic study centred on this famous Emglish writer.	Geoffrey of Monmouth	William Shakespeare	Geoffrey Chaucer	John Milton	Geoffrey Chaucer
Television	Terry Jones collaborated with Michael Palin at university and subsequently on many television shows.  Which of the following was not one of them?	How to Irritate People	Do Not Adjust Your Set	Twice a Fortnight	The Complete and Utter History of Britain	How to Irritate People
Television	Terry Jones wrote and directed the film Erik the Viking, whose plot is markedly different from his earlier childrens book The Saga of Erik the Viking.	True	False			True
Television	Which of these films was not directed by Terry Jones?	And Now for Something Completely Different	Personal Services	The Wind in the Willows	Erik the Viking	And Now for Something Completely Different
Television	Terry Jones once said that Ireland had only ever banned four films, and he had directed three of them.	False	True			True
Television	Terry Jones wrote the novel Douglas Adamss Starship Titanic, based on the computer game. Which of the following associated statements is true?	Terry Jones claimed to have written the entire book while in the nude.	Terry Jones wrote it because Adams was too busy developing the computer game.	Terry Jones was a voice actor for the game, playing the Parrot.	All statements are true.	All statements are true.
Television	Terry Jones has co-written and presented several historical documentary series. Which of the following is not one of them?	The Crusades	Medieval Lives	The Normans	Barbarians	The Normans
Television	Terry Jones has written and directed an opera.	True	False			True
Television	Terry Jones became a father after the age of sixty.	False	True			True
Television	In the TV series Living Single, Kyle and Max got married.	True	False			False
Television	Khadijah James was portrayed by Queen Latifah in the TV series Living Single.	True	False			True
Television	On the TV show Living Single, Russell Montego was a Jamaican-born music editor.	False	True			True
Television	Which Living Single character always had a different wig?	Sinclair	Max	Kyle	Regine	Regine
Television	Which of these characters got married on the TV show Living Single?	Max and Overton	Kyle and Khadijah	Sinclair and Overton	Regine and Russel	Sinclair and Overton
Television	Where was the TV show Living Single set?	Cleveland	Brooklyn	Boston	Chicago	Brooklyn
Television	What Living Single character ran for political office?	Regine	Khadijah	Max	Kyle	Max
Television	Who is Karins love interest in the early episodes of Kamichama Karin?	Kirika Karasuma	Kazune Kujyou	Kirio Karasuma	Naruto Uzumaki	Kirika Karasuma
Television	What character did Karin kiss first in the series Kamichama Karin?	Kujyou Suzune	Kujyou Karin	Nishikiori Micchi	Mary Ann	Nishikiori Micchi
Television	Who was the future son of Karin and Kazune in the anime series Kamichama Karin?	Eriaa	Suzune	Himeka	Shii-chan	Suzune
Television	To whom did Kazune confess his love for Karin when Karin wasnt around in the series Kamichama Karin?	Athena	Kiro	Nishikiori Micchi	Shiro	Nishikiori Micchi
Television	Who is Karin and Kazunes rival in the Japanese anime series Kamichama Karin?	Kirio	Athena	Micchi	Himeka	Kirio
Television	Which of the following Friends episodes is not from Season 1?	The One With Rachels Crush	The One with the Birth	The One With All the Poker	The One With the Blackout	The One With Rachels Crush
Television	Which of the following Friends episodes is not from season 2?	The One With Russ	The One With Joeys New Girlfriend	The One Where Ross and Rachel...You Know	The One With Ross New Girlfriend	The One With Joeys New Girlfriend
Television	Which of these Friends episodes is not from season 3?	The One With The Racecar Bed	The One Without The Ski Trip	The One with the Ick Factor	The One Where Monica and Richard Are Just Friends	The One with the Ick Factor
Television	Which of the following Friends episodes is not from season 4?	The One With the Invitation	The One With the Ballroom Dancing	The One With Joeys Award	The One With the Cuffs	The One With Joeys Award
Television	Which of the following Friends episodes is not from season 5?	The One with All the Jealousy	The One with All the Kissing	The One with All the Resolutions	The One with the Ride-Along	The One with All the Jealousy
Television	Which of the following Friends episodes is not from season 6?	The One Where Ross Got High	The One With The Routine	The One Where Ross is Fine	The One With Joeys Fridge	The One Where Ross is Fine
Television	Which of the listed Friends episodes is not from season 7?	The One Where They All Turn Thirty	The One With the Ring	The One With the Cheap Wedding Dress	The One With Rachels Assistant	The One With the Ring
Television	Which of the following Friends episodes is not from season 8?	The One With The Secret Closet	The One With The Video Tape	The One Where Rachel is Late	The One With the Sharks	The One With the Sharks
Television	Which of the following Friends episodes is not from season 9?	The One With The Boob Job	The One With the Blackout	The One With Christmas in Tulsa	The One With the Pediatrician	The One With the Blackout
Television	Which of these Friends episodes is not from season 10?	The One With The Birth Mother	The One With the Cop	The One Where Joey Speaks French	The One Where Estelle Dies	The One With the Cop
Television	What was Ellen DeGeneres major at the University of New Orleans?	Acting	Sociology	Mathematics	Communications	Communications
Television	Ellen DeGeneres has claimed that this comedian was one of her biggest influences in the 1980s.	Eddie Murphy	Whoopi Goldberg	Steve Martin	Jay Leno	Steve Martin
Television	What is the name of the episode of the Ellen sitcom in which Ellen DeGeneres reveals her homosexuality to Oprah Winfrey?	The Closet Episode	The Bathroom Episode	The Puppy Episode	The Kitty Episode	The Puppy Episode
Television	What award show did Ellen DeGeneres host on November 4, 2001, soon after the terrorist attack of September 11, 2001?	The Golden Globe Awards	The Academy Awards	The Emmy Awards	The MTV Movie Awards	The Emmy Awards
Television	Andrew Stanton, director of the 2003 movie Finding Nemo, confessed that this was the reason he chose Ellen DeGeneres for the voice role of Dory the fish.	Ellens voice had a very funny tone.	All of these	Ellen sounded very confused when trying to explain something.	Ellen changed the subject five times before one sentence had finished.	Ellen changed the subject five times before one sentence had finished.
Television	Which of these actresses has Ellen DeGeneres dated?	Portia de Rossi	Alexandra Hedison	Anne Heche	All of these	All of these
Television	What is the name of the 1996 romantic comedy movie in which Ellen DeGeneres character accidentally shoots her future husband at their wedding?	Widow To Be	The Groom	Mr. Wrong	Prince Charming	Mr. Wrong
Television	What is the occupation of Ellen DeGeneres character in the 1999 movie The Love Letter?	Florist	Actress	Writer	Manager	Manager
Television	Actress and comedian Ellen DeGeneres was born on January 26, 1958 in this state.	Texas	South Dakota	Maryland	Louisiana	Louisiana
Television	What was Ellen DeGeneres explanation on her hosting the The Ellen DeGeneres Show from her bed with a torn ligament in her back?	Come what may, Ellen is here to stay!	Dont laugh, I love my job, I cant survive without people laughing at me.	Lifes short, get the most of it, even and especially when youre in bed!	Show must go on.	Show must go on.
Television	What type of dragon slayer is Fairy Tail character Natsu Dragneel?	Thunder	Poison	Sky	Fire	Fire
Television	In the Fairy Tail anime and manga series, what type of dragon slayer is Wendy Marvell?	Sky	Iron	Fire	Thunder	Sky
Television	What type of dragon slayer is Gajeel Redfox in the Fairy Tail series?	Iron	Sky	Poison	Thunder	Iron
Television	Who is the master of Fairy Tail in the self-titled anime and manga series?	Mirajane	Laxus Dreyar	Loke	Makarov	Makarov
Television	In the Fairy Tail anime and manga series, Exceed is a race of what type of animals?	Winged Dogs	Winged Lions	Winged Rats	Winged Cats	Winged Cats
Television	Which one of the Fairy Tail characters is the heaviest drinker?	Gildarts Clive	Mirajane	Cana Alberona	Levy McGarden	Cana Alberona
Television	What Fairy Tail character often uses the word man?	Makarov	Loke	Elfman	Laxus Dreyar	Elfman
Television	Who is the Celestial Mage of Fairy Tail?	Cana Alberona	Lucy Heartfilla	Gray Fullbuster	Erza Scarlett	Lucy Heartfilla
Television	What kind of magic does Gray Fullbuster use in the Fairy Tail manga and anime series?	Earth	Ice	Water	Fire	Ice
Television	What kind of magic does Fairy Tail character Erza Scarlet use?	Break	Dark	Bend	Re-quip	Re-quip
Television	What type of Pokemon is Charmander?	water	fire	normal	grass	fire
Television	What Pokemon species is Kakuna?	water	normal	bug	flying	bug
Television	What type of Pokemon is Fearow?	water	fire	normal	flying	flying
Television	Raticate evolves from Rattata and is this type of Pokemon.	flying	grass	normal	water	normal
Television	What type of Pokemon is Pidgeot?	flying	both of these	none of these	normal	both of these
Television	Arbok is a vengeful Pokemon creature of this type.	poison	flying	normal	grass	poison
Television	What type of Pokemon is the aggressive and short-tempered Mankey?	poison	normal	flying	fighting	fighting
Television	What type of Pokemon is the Psyduck which is constantly stunned by its headache?	normal	flying	water	poison	water
Television	What type of Pokemon is Graveler?	normal, grass	rock, ground	flying, poison	earth, normal	rock, ground
Television	Who is NOT a contestant in the first season of the show Groomer Has It? (eliminated people included)	Amber	Jorge	John	Jessica	John
Television	Who was the first person to get eliminated on the show Groomer Has It?	Lisa	Jasper	Jessica	Amber	Lisa
Television	What is the name of the building the groomers stay and work in on Groomer Has It?	Groomer Has It Building	The Dog Park	The Kennel	The Dog House	The Dog House
Television	Which of these Days of Our Lives characters was the first to die?	Abe	Rex	Alice	Bo	Abe
Television	Who was the first person to find Jack dead in the TV series Days of Our Lives?	Maggie	Julie	Jennifer	Hope	Maggie
Television	Which of the following did Days of Our Lives character Maggie do?	She let the killer in her own house	She shot someone.	She left town.	She followed the killer.	She let the killer in her own house
Television	Where did Days of Our Lives character Caroline Brady die?	at hospital	at church	at Maggies funeral	at home	at church
Television	Who held the presumptive murder weapon when Days of Our Lives character Cassie Brady was found dead?	Marlena	Tony	Kate	Roman	Kate
Television	On what day did Days of Our Lives character Cassie Brady die?	New Years Eve	Christmas	Halloween	Thanksgiving	Thanksgiving
Television	What Days of Our Lives character died on their own wedding day?	Roman	Hope	Sami	Cassie	Roman
Television	How did Tony die on the TV show Days of Our Lives?	He was stabbed with a sword.	He was poisoned at hospital.	He was shot.	He was ravaged by a tiger.	He was poisoned at hospital.
Television	What Days of Our Lives character choked on their own doughnut?	Sami	Julie	Alice	Marlena	Alice
Television	On the TV show Days of Our Lives, Kates wedding dress was covered in blood and she let out a horrible scream.	False	True			True
Television	Which of these Days of Our Lives characters locked the cage at the circus so the killer could not get in?	Julie	Sami	Mimi	Kate	Sami
Television	Which of these characters were locked in the cage on the TV show Days of Our Lives?	Belle, Cassie, Mimi, Sami, Jennifer	Hope, Alice, Maggie, Julie, Bonnie	Kate, Sami, Bonnie, Mimi, Julie	Jennifer, Hope, Alice, Julie, Kate	Kate, Sami, Bonnie, Mimi, Julie
Television	On the TV show Days of Our Lives, which of these characters that were in the cage got rid of the killer by blowing fire in his face?	Julie	Sami	Bonnie	Kate	Bonnie
Television	Which Days of Our Lives characters were caught between the killer and the tiger at one point?	Doug and Julie	Cyleste and Lexi	Brady and Nicole	John and Hope	Cyleste and Lexi
Television	Who was the Salem Stalker on the TV show Days of Our Lives?	Stefano	Tony	Marlena	Nicole	Marlena
Television	Life in the Middle of the City is the translation of the title a soap opera from which country?	Estonia	Finland	Lithuania	Latvia	Estonia
Television	Two Sides of the Coin is the translation of a the title of a soap opera from which country?	Poland	Czech Republic	Hungary	Slovakia	Poland
Television	Belindas Shadow is a soap opera from which country?	Puerto Rico	Mexico	Panama	Argentina	Puerto Rico
Television	Whiter Church is the literal translation of the title of a soap opera from which country?	Belgium	Luxembourg	Netherlands	German	Belgium
Television	The Department Store is the translation of the title of a soap opera from which country?	South Africa	South Korea	Spain	Sweden	Sweden
Television	Secrets of Heaven is the translation of the title of a soap opera from which country?	Turkey	Russia	Romania	Serbia	Turkey
Television	Roofs of Glass is the translation of the title of a soap opera from which country?	Brazil	Spain	Poland	Portugal	Portugal
Television	Lessons of Life is the translation of the title of a soap opera from which country?	Malaysia	Pakistan	Indonesia	India	Malaysia
Television	Black Chronicle is the translation of the title of a soap opera from which country?	Serbia	Bosnia and Herzegovina	Russia	Slovakia	Bosnia and Herzegovina
Television	Hotel Victory is the translation of the title of a soap opera from this country.	Denmark	German	Sweden	Norway	Sweden
Television	Complete the name of this popular Star Wars character:	Fisto	Skywalker	Windu	Kenobi	Kenobi
Television	What was the name of the clone trooper captain CC-7567, who served under Anakin Skywalker?	Fox	Rex	Cody	Romio	Rex
Television	Which of these characters wants to kill Jedi master Mace Windu?	Boba fett	Bossk	Araa sing	IG-88	Boba fett
Television	Where does Star Wars character Cody die?	Naboo	In space	None of these	Corosant	None of these
Television	What colour is Plo Koons starfighter in the Star Wars universe?	red	pink	none of these	blue	blue
Television	What color is Star Wars character Yoda?	green	pink	brown	blue	green
Television	What species is Star Wars character Kit Fisto?	none of these	Human	Zodo	Andian	none of these
Television	Name the Supreme Chancellor who is the main antagonist in the Star Wars saga.	Kenobi	Koon	Palpatine	Voulrom	Palpatine
Television	How old was popular fictional character Yoda when he died?	about 500	about 900	about 400	about 56	about 400
Television	Is the name of Yodas species revealed?	No	Yes			No
Television	In the context of the television show Dollhouse, what exactly is a doll?	a prostitute	a secret agent	a genetically engineered human being endowed with certain capabilities	a person whose mind has been erased	a person whose mind has been erased
Television	Of the following Dollhouse characters, which one is not and never was a doll?	Victor	Mellie	Dr. Saunders	Adelle	Adelle
Television	In the TV show Dollhouse, when a person becomes a doll, what happens to the persons original personality?	The original personality is lost.	The original personality is recorded, and then destroyed.	The original personality is still part of the persons psyche, just suppressed.	The original personality is recorded and stored away to be restored to the person at the termination of the contract.	The original personality is recorded and stored away to be restored to the person at the termination of the contract.
Television	Of the following Dollhouse characters, which one believes that people have no soul apart from their mental processes?	Adelle DeWitt	Paul Ballard	Topher Brink	Boyd Langton	Topher Brink
Television	The following actors all appear on Dollhouse at various times (as the characters in parentheses).  Which one of these actors never appeared on the TV show Angel?	Fran Kranz (Topher Brink)	Amy Acker (Dr Claire Saunders/Whiskey)	Alexis Denisof (Senator Perrin)	Eliza Dushku (Echo)	Fran Kranz (Topher Brink)
Television	In the TV show Dollhouse, who goes to The Attic?	Dolls who do a really good job	Employees who get promoted	Anyone who is considered more a liability than an asset	Dolls who need a vacation	Anyone who is considered more a liability than an asset
Television	In the TV show Dollhouse, when Whiskey discovers that shes a doll, why does she not want her original personality restored?	Because her former life was so unpleasant	Because her dolls personality would be lost, which would be like dying	Because shes programmed to not want to return to her former self	Because her contracts not up yet	Because her dolls personality would be lost, which would be like dying
Television	Which of the following Dollhouse characters are in love with each other?	Victor and Sierra	Whiskey and Topher	Adelle DeWitt and Boyd Langton	Paul Ballard and Echo	Victor and Sierra
Television	In the TV show Dollhouse, why does Dr. Saunders not like the way Topher Brink smells?	He wears a cologne which she doesnt care for.	He doesnt believe in using deodorant.	Its a subconscious mechanism to defend herself against him.	He programmed her not to like him.	He programmed her not to like him.
Television	Of the following dolls in the TV series Dollhouse, which was let out of his or her contract early?	November	Sierra	Whiskey	Alpha	November
Television	After which season did the show Futurama get canceled in 2007?	6th	8th	3rd	5th	5th
Television	In 2008, Comedy Central brought back the show Futurama with brand new episodes.	True	False			True
Television	The creators of Futurama made direct to DVD movies based on the show.	True	False			True
Television	In the show Futurama, how many years did Fry get sent into the future?	1,000	5,000	10,000	1,000,000	1,000
Television	On the show Futurama, what was Frys girlfriends name, when he lived in 1999?	Leela	Beth	Michelle	Annie	Michelle
Television	What year did the sitcom Laverne  Shirley first hit the airwaves?	1978	1976	1977	1975	1976
Television	What was Lavernes last name on the show Laverne  Shirley?	De Fazio	Marshall	Esposito	Tortelli	De Fazio
Television	Where did Laverne and Shirley from the self-titled show work?	Shotz Brewery	Anheuser Busch	Schlitz Beer	Johnnies Liquor Store	Shotz Brewery
Television	What was the name of Shirleys boyfriend on the show Laverne  Shirley?	Joey	Mario	Carmine	Lenny	Carmine
Television	The sitcom Laverne  Shirley was a spinoff of the 70s hit show  Happy Days.	True	False			True
Television	What was the birth name of the annoying next door neighbor Squiggy on the show Laverne  Shirley?	William Johnson	Jonathan Schwartz	Joseph Squiggman	Andrew Squiggmann	Andrew Squiggmann
Television	Who performed Making Our Dreams Come True, the theme song of Laverne  Shirley?	Suzi Quatro	Cyndi Grecco	Janis Ian	Penny Marshall	Cyndi Grecco
Television	What was the name of  Lavernes Italian born father in the ABC series Laverne  Shirley?	Pete	Frank	Gino	Tony	Frank
Television	In the Fall of 1980, the characters of  Laverney  Shirley left Milwaukee and moved to which city?	Los Angeles	Las Vegas	New York	Philadelphia	Los Angeles
Television	Which actor played Lenny Kosnowski on the sitcom Laverne  Shirley?	Ed Marinaro	Michael McKean	Michael Keaton	Ted McGinley	Michael McKean
Television	When did Gilligans Island appear on TV for the first time?	In 1968	In 1965	In 1964	In 1967	In 1964
Television	During the first season of the sitcom Gilligans Island, which two characters werent mentioned in the credits or the theme song?	Ginger and Mary Ann	The Professor and Mary Ann	Mr. and Mrs. Howell	The Professor and Ginger	The Professor and Mary Ann
Television	The sightseeing tour, during which the Gilligans Island characters shipwrecked, was planned to last for how long?	3 months	3 days	3 years	3 hours	3 hours
Television	Who was the only one of the Gilligans Island cast that refused to return for any of the sitcoms movie sequels?	Russell Johnson	Dawn Wells	Tina Louise	Jim Backus	Tina Louise
Television	The castaways on the sitcom Gilligans Island were on what boat, when they got stranded on the deserted island?	S. S. Minnesota	S. S. Moth	S. S. Hawaiian	S. S. Minnow	S. S. Minnow
Television	What was the real name of Skipper, a character, played by Alan Hale Jr. on the TV series Gilligans Island?	Skip Grover	Jonas Grumby	Roy Hinkley	Bob Denver	Jonas Grumby
Television	Who produced the sitcom Gilligans Island?	Bob Denver	Alan Hale Jr	Sherwood Schwartz	Phil Silvers	Sherwood Schwartz
Television	Where was the Gilligans Island character Mary Ann Summers from?	Anaheim, California	Paradise, Pennsylvania	Horners Corners, Kansas	Omaha, Nebraska	Horners Corners, Kansas
Television	The first episode of Gilligans Island was actually filmed on the Hawaiian island Kauai .	True	False			True
Television	Wrong-Way Feldman, a reccurring character on the sitcom Gilligans Island, was portrayed by which actor?	Jim Backus	Louis Quinn	Hans Conried	Larry Storch	Hans Conried
Television	How many episodes were there of the TV series Gilligans Island?	108	100	88	98	98
Television	In Gilligans Islands episode Gilligan Meets Jungle Boy which actor played the jungle boy?	Arnold Schzanegger	Kurt Russell	Tom Cruise	Harrison Ford	Kurt Russell
Television	Which actress played character Erika Tiffany Smith in the episode Erika Tiffany Smith to the Rescue on the Gilligans Island series?	Eva Marie Saint	Zsa Zsa Gabor	Mae West	Eva Gabor	Zsa Zsa Gabor
Television	When did the TV series Gilligans Island go off the air?	1965	1966	1964	1967	1967
Television	What year did the American sitcom Taxi first hit the airwaves?	1976	1982	1978	1980	1978
Television	What actor played the character Louie De Palma on Taxi?	Danny DeVito	Hal Linden	Judd Hirsch	Maxwell Gail	Danny DeVito
Television	At the end of the 1981 season of Taxi, character Latka Gravas got married to which woman?	Buschka	Ethel	Simka	Tukija	Simka
Television	On the show Taxi , cab driver Bobby Wheeler, portrayed by Jeff Conaway, had what other profession?	Actor	Comedian	School teacher	Shea Stadium Vendor	Actor
Television	Which actress played Elaine Nardo in the American TV series Taxi?	Stephanie Powers	Marilu Henner	Joyce DeWitt	Pam Dawber	Marilu Henner
Television	The American sitcom Taxi told the story of several taxi drivers in San Francisco.	True	False			False
Television	What was the last name of the ex-hippie Jim on the hit sitcom Taxi?	Ignatowski	Gasparro	Pretakiewicz	Wojciechowski	Ignatowski
Television	On the sitcom Taxi, cab driver Tony Banta had what other job?	Actor	Construction Worker	Ventriloquist	Boxer	Boxer
Television	In 1983, Judd Hirsch received an Emmy Award for playing which character on the comedy series Taxi?	Jack Nussbaum	Jeff Bennett	Eddie Schwartz	Alex Reiger	Alex Reiger
Television	What year did the American comedy series Taxi go off the airwaves?	1985	1981	1983	1987	1983
Television	What year did the sitcom Growing Pains make its television debut?	1982	1988	1985	1987	1985
Television	Who played  Dr. Jason Seaver on the television show Growing Pains?	Alan Funt	Alan Thicke	Ethan Allen	Allen Parsons	Alan Thicke
Television	Is it true that Tracey Gold, who played Carol Seaver on Growing Pains, has a sister in real life who appeared on another hit sitcom in the 80s?	No	Yes			Yes
Television	Actor Leonardo DiCaprio was a regular on the ABC television show Growing Pains.	True	False			True
Television	What was the theme song of Growing Pains, performed by B. J. Thomas, Jennifer Warnes?	As Long As We Got Each Other	Without Us	Up Where We Belong	Brand New Life	As Long As We Got Each Other
Television	Did Friends star Matthew Perry appear on the show Growing Pains?	No	Yes			Yes
Television	In 1991, Kirk Cameron married which cast member of the show Growing Pains?	Chelsea Noble	Joanna Kerns	Julie McCullough	Tracey Gold	Chelsea Noble
Television	Who was Mikes best friend on the show Growing Pains?	Billy	Eddie	Stinky	Boner	Boner
Television	What was the name of the mother of three children, portrayed by Joanna Kerns in the sitcom Growing Pains?	Maggie	Lisa	Midge	Margie	Maggie
Television	What year did the ABC series Growing Pains go off the air?	1994	1992	1996	1990	1992
Television	In The Drummer Boy, an episode of the TV series The Brady Bunch, Peters football teammates made fun of him for what reason?	He had joined the dance club at school	He had a huge zit on the tip of his nose	He had joined the glee club at school	His voice was changing	He had joined the glee club at school
Television	In the Father of the Year episode of  The Brady Bunch, Marcia sneaks out of her bedroom window, as a result of which she is grounded by her new father. Why did she have to sneak out after bedtime?	to feed a homeless cat	to wait for her mother	to meet her boyfriend	to mail a letter	to mail a letter
Television	On The Brady Bunch, prompted by her desire to impress Clark Tyson, Jan invented a boyfriend, whose name was what?	Ron Glass	Harvey Spoon	George Bush	George Glass	George Glass
Television	During the first season of The Brady Bunch, Cindy accuses her step-brother, Bobby of stealing and hiding her Kitty Karryall doll. What really happened to her doll?	Marcia threw it out because she thought Cindy was too old for dolls.	Tiger took the doll to his doghouse	Bobby traded the doll to a friend for a kazoo	Cindy herself mislaid the doll	Tiger took the doll to his doghouse
Television	On the The Brady Bunch, what actress played the shop assistant who sold Jan a wig?	Carol Kester	Marcia Wallace	Shirley Jones	Suzanne Pleshette	Marcia Wallace
Television	In the famous TV show, the Bradys lived at what address?	4222 Sunnyvale St	4222 Clinton Ave	4222 Jefferson Ave	4222 Maple St	4222 Clinton Ave
Television	In Never Too Young, an episode of The Brady Bunch, Bobby kisses Millicent, a character portrayed by which actress?	Tatum ONeal	Jodie Foster	Melissa Gilbert	Melissa Sue Anderson	Melissa Sue Anderson
Television	In season one of the The Brady Bunch, Carol and Mike discovered that Greg had a crush on someone named Linda. Who is the mysterious Linda?	Marcias new friend from Seattle	Gregs math teacher	The head cheerleader at school	The hair-netted lunch lady in the cafeteria	Gregs math teacher
Television	In the Hawaiian episodes of The Brady Bunch, the character portrayed by Vincent Price keeps talking to an idol statue, which he calls by what name?	Steve	King Kamehameha	Oliver	Don	Oliver
Television	On the sitcom The Brady Bunch, the kids need money to buy a present for their parents anniversary, so they decide to perform on a TV show under what name?	The Silver Platters	The Banana Convention	The Psychedelic Six	The Brady Six	The Silver Platters
Television	What actor played the main character on Home Improvement, Tim The Tool Man Taylor?	Tim Allen	Jonathon Taylor Thomas	Jerry Seinfeld	Ted Danson	Tim Allen
Television	On sitcom, Home Improvement, what is Tim Taylors favorite hobby?	Tennis	Golfing	Football	Hot Rods	Hot Rods
Television	During its second season, TV show Home Improvement was renewed for three additional seasons, an uncommon decision in the TV industry.	True	False			True
Television	In the beginning of the century this number of households had access to MTV.	250 million	450 million	50 million	350 million	350 million
Television	After MTVs programming changed to include more heavy metal and rap music, MTV Networks launched a second network, called this.	CMT	MTV 2	VH1	Viva	VH1
Television	When lyrics correspond to the story acted out in a music video, their impact is stronger.	True	False			True
Television	This cartoon show aired on MTV from 1993 to 1997, and is stated to be highly influential upon 1990s youth language in America.	The Tom Green Show	The Osbournes	Beavis and Butt-head	Jackass	Beavis and Butt-head
Television	In the beginning MTV was reckoned as racist, because most of the aired videos were of white artists. In October of 1982, this was the first black artist video to be shown on MTV.	Never Grow Old by Aretha Franklin	Every Day is a New Day by Diana Ross	Postcard from Philly by The Jacksons	The Message by Grandmaster Flash the Furious Five	The Message by Grandmaster Flash the Furious Five
Television	This term was coined by MTV.	DJ	Mp3	VJ	Video	VJ
Television	A 2001 study found that 25 % of the videos include sexual imagery. Furthermore, 60% combine sexual imagery with violence against women.	False	True			False
Television	These were the first videos shown on MTV and constituted the bulk of the networks programming in the 80s.	Campaign clips	Music videos	Short musicals	Promotional or concert clips	Promotional or concert clips
Television	This was the year when the first  MTV Video Music Awards show was produced to celebrate the top music videos of the year.	1987	1985	1986	1984	1984
Television	This was one of the earliest representations of MTV. Later, the statuette given to the winners of the MTV Video Music Awards represented the same object.	An MTV logo	A note	A star	An astronaut on the moon	An astronaut on the moon
Television	Mark-Paul Gosselaar played which character on Saved By The Bell?	Zack Morrison	A.C. Slater	Screech	Zack Morris	Zack Morris
Television	On TV show Saved by the Bell, Zack married Lisa Turtle.	False	True			False
Television	Did the students on Saved by the Bell once have a teacher named Miss Bliss?	Yes	No			Yes
Television	All of these except one are last names used on TV show Saved by the Bell.  Can you spot the odd one?	Slater	Spano	Kapowski	Turtles	Turtles
Television	What was the name of the high school the gang of Saved by the Bell attended?	School of Rock	Bayside	Portside	Belmont	Bayside
Television	On TV show, Saved by the Bell there was an episode in which Screech Powers married Lisa Turtle.	True	False			True
Television	Was Tori Spelling a cast memeber on Saved by The Bell?	No	Yes			Yes
Television	Actor Dustin Diamond does not return for Saved by the Bell: The New Class.	True	False			False
Television	In which US city is the Charmed TV series set?	Texas	Las Vegas	Washington DC	San Francisco	San Francisco
Television	How many sisters were there in the first three seasons of the series Charmed?	3	5	2	4	3
Television	Which of the sisters in Charmed first has the power of premonitions and later develops the powers of levitation and empathy?	Piper	Phoebe	Paige	Prue	Phoebe
Television	What is the name of the girls whitelighter whom Piper marries in Season 3 of the TV show Charmed?	Cole Turner	Leo Wyatt	Piper never got married	Darryl the Policeman	Leo Wyatt
Television	What is the name of the enchanted book in the series Charmed which contains spells, potions, and information on enemies?	The Demonic Files	The Chronicles of Fate	The Book of Darkness	The Book of Shadows	The Book of Shadows
Television	In the series Charmed, Paige is the daughter of Patty Halliwell and her whitelighter Sam.	True	False			True
Television	What is the name of the girls grandmother in the series Charmed?	Pansy	None of these	Polly	Penny	Penny
Television	In the series Charmed, in her teenage years Paige wrote a moving essay about her parents death.	False	True			True
Television	Cole Turner, Belthazors human part, had what job in the series Charmed?	Notary	Judge	District Attorney	Barrister	District Attorney
Television	Is it true that on the TV show Charmed, Cole impregnated Phoebe with his demon baby and she became Queen of the Underworld.	No	Yes			Yes
Television	Who is the demon in the series Charmed who appears on Earth once every thirteen hundred years and whom the Charmed Ones were unable to vanquish until Season 7?	Demon of Fear	Shax	None of these	Darklighter	Demon of Fear
Television	June Cleaver, Beavers mother, was played by which of these actresses in the sitcom Leave It to Beaver?	Barbara Billingsley	Jane Wyatt	Doris Roberts	Doris Day	Barbara Billingsley
