Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
People	What is believed to have caused Queen Nefertitis death?	Suicide	Murder	Plague	Puerperal fever	Plague
People	Which of these legendary musicians released his album Nefertiti in 1968?	Jimi Hendrix	Miles Davis	Elvis Presley	John Lennon	Miles Davis
People	This Italian actress, filmmaker and author is perhaps best known for her roles in the movies Blue Velvet and Death Becomes Her.	Claudia Cardinale	Monica Belluci	Gina Lollobrigida	Isabella Rossellini	Isabella Rossellini
People	What prominent Italian actor starred in Federico Fellinis comedy-drama films La Dolce Vita and 8½?	Alberto Sordi	Marcello Mastroianni	Giuliano Gemma	Rudolph Valentino	Marcello Mastroianni
People	This Italian actor, sometimes credited as Montgomery Wood, starred in spaghetti westerns such as A Pistol for Ringo, Blood for a Silver Dollar and Day of Anger.	Raoul Bova	Roberto Benini	Giuliano Gemma	Franco Nero	Giuliano Gemma
People	This Italian actress and fashion model played the title role in the Italian romantic drama film Malena. She was also featured in the Hollywood movies Tears of the Sun and The Passion of the Christ.	Mira Sorvino	Monica Bellucci	Claudia Cardinale	Ornella Mutti	Monica Bellucci
People	This movie legend has won more than fifty international awards, including two Academy Awards. She gained international fame with the movies Desire Under the Elms and Houseboat.	Sophia Loren	Gina Lollobrigida	Giulietta Masina	Claudia Cardinale	Sophia Loren
People	What Italian actor won the Academy Award for Best Actor for his role in the 1997 tragicomedy Life Is Beautiful?	Franco Nero	Rudolph Valentiono	Roberto Benigni	Alberto Sordi	Roberto Benigni
People	In 1967, this Italian actor portrayed Lancelot in the movie Camelot where he met his long time romantic partner and future wife, Vanessa Redgrave.	Franco Nero	Marcello Lippi	Marcello Mastroianni	Roberto Rosselini	Franco Nero
People	This actress starred in the Academy Award-winning movies La Strada and Nights of Cabiria, both of which were directed by her husband Federico Fellini.	Stefania Sandrelli	Sophia Loren	Valentina Cervi	Giulietta Masina	Giulietta Masina
People	In 1950, this Italian actress, photojournalist and sculptress refused Howard Hughes invitation to make Hollywood films, preferring to work in Europe. Nevertheless, her appearance in Italian films like Bread, Love and Dreams and Woman of Rome brought her to the attention of Hollywood.	Sophia Loren	Gina Lollobrigida	Francesca Bertini	Giulietta Masina	Gina Lollobrigida
People	This Italian actress appeared in some of the most prominent European films of the 1960s and 1970s, including Federico Fellinis 8½ and Sergio Leones epic Once Upon a Time in the West.	Ornella Mutti	Isabella Rossellini	Gina Lollobrigida	Claudia Cardinale	Claudia Cardinale
People	Who was a tailor before assuming the Office of the President?	Andrew Johnson	Millard Fillmore	Ronald Reagan	James Madison	Andrew Johnson
People	Who was a sheriff before being elected President of the United States?	James Polk	Rutherford Hayes	Grover Cleveland	Richard Nixon	Grover Cleveland
People	Who was a school principal before assuming the role of President of the United States?	Franklin Pierce	Chester Arthur	John Adams	Martin Van Buren	Chester Arthur
People	Which President was a former newspaper publisher?	Zachary Taylor	Warren Harding	James Garfield	William Taft	Warren Harding
People	Which President was a lifeguard in his early years?	Ronald Reagan	Bill Clinton	Gerald Ford	John F. Kennedy	Ronald Reagan
People	Who was a male model before becoming President of the United States?	Richard Nixon	Gerald Ford	Bill Clinton	Lyndon Johnson	Gerald Ford
People	Who was a geologist and mining engineer before delving into the depths of the Presidency?	Zachary Taylor	William Taft	Millard Fillmore	Herbert Hoover	Herbert Hoover
People	Which President was a ferry boat operator in his early years?	Harry Truman	Ulysses S. Grant	Abraham Lincoln	Andrew Jackson	Abraham Lincoln
People	Which President was an elevator operator in his young years?	Bill Clinton	Lyndon Johnson	Richard Nixon	George W. Bush	Lyndon Johnson
People	Who was a cattle rancher before becoming President?	Theodore Roosevelt	Chester Arthur	James Garfield	Millard Fillmore	Theodore Roosevelt
People	Amerigo Vespucci was born on March 9, 1454.	True	False			True
People	Where was the birth place of the explorer Amerigo Vespucci?	In Rio de Janeiro, Brazil	In a small village north of Seville	Lisbon, Portugal	In a small village south of Florence	In a small village south of Florence
People	Amerigo Vespucci assumed invitation by Spain to participate in a several voyages from 1499 to 1502 to explore which region?	The north cost of North America	The Madeira islands	The east cost of South America	Australasia	The east cost of South America
People	Which famous ruler and politician whose death marked the end of Golden Age of Florence did explorer Amerigo Vespucci work for?	John Cabot	Martin Waldseemuller	Lorenzo de Medici	Leonardo da Vinchi	Lorenzo de Medici
People	In 1508 Amerigo Vespucci was a chief of navigation of voyages to the Indies.	True	False			True
People	Who published the book “Four Voyages of Amerigo Vespucci” in Latin translation?	Lorenzo de Medici	Martin Luther	King Ferdinand	Martin Waldseemuller	Martin Waldseemuller
People	Fernando Magellan was the first to create a world map and to name the newly discovered continent America after Amerigo Vespucci.	False	True			False
People	On his second voyage in 1499 - 1500 Amerigo Vespucci joined an expedition with what other famous explorer?	John Cabot	Marco Polo	Alonso de Ojeda	Fernando Magellan	Alonso de Ojeda
People	Amerigo Vespuccis third voyage was commanded by Goncalo Coelho in the service of which country?	Portugal	Brazil	Ottoman Empire	Spain	Portugal
People	Amerigo Vespucci died on February 22, 1512 on the newly discovered continent of South America.	True	False			False
People	What French actress won a Best Actress Academy Award for her portrayal of famous singer Edith Piaf in La Vie En Rose?	Juliette Binoche	Sophie Marceau	Audrey Tautou	Marion Cotillard	Marion Cotillard
People	What French actress and model made her film debut in Bernardo Bertoluccis controversial film, The Dreamers?	Eva Green	Maria Schneider	Audrey Tautou	Juliette Binoche	Eva Green
People	This French actress said that starring in Bernardo Bertoluccis movie Last Tango in Paris was her lifes only regret.	Isabelle Adjani	Eva Green	Maria Schneider	Emmanuelle Béart	Maria Schneider
People	This sex symbol of the 1960s came into the public spotlight with the movie And God Created Woman in which she plays a sensual 18-year old orphan challenging small-town morals.	Simone Signoret	Jeanne Moreau	Catherine Deneuve	Brigitte Bardot	Brigitte Bardot
People	This renowned French actress played enigmatic and mysterious beauties in the movies Repulsion and Belle de Jour.	Nathalie Delon	Romi Schneider	Catherine Deneuve	Simone Signoret	Catherine Deneuve
People	What French actress starred in Louis Malles films Elevator to the Gallows and The Lovers?	Catherine Deneuve	Isabelle Adjani	Jeanne Moreau	Brigitte Bardot	Jeanne Moreau
People	This French actress played a French literature teacher in the movie Skirt Day, a vengeful woman in One Deadly Summer and the French Queen Margaret of Valois. She received Cesar Awards for all these roles.	Audrey Tautou	Marion Cotillard	Sophie Marceau	Isabelle Adjani	Isabelle Adjani
People	This French actress gained international fame with her performances in Braveheart and the James Bond movie The World Is Not Enough.	Laetitia Casta	Emmanuelle Béart	Sophie Marceau	Catherine Deneuve	Sophie Marceau
People	What actress received the Academy Award for Best Supporting Actress for her performance in Anthony Minghellas movie The English Patient?	Isabelle Huppert	Vanessa Pardis	Juliette Binoche	Annie Girardot	Juliette Binoche
People	This actress became the first French person to win an Academy Award, for her role in the film Room at the Top.	Michelle Morgan	Anouk Aimee	Fanny Ardant	Simone Signoret	Simone Signoret
People	According to Greek mythology, Helen of Troy was a daughter of this Greek deity.	Athena	Hera	Aphrodite	Zeus	Zeus
People	To what musical instrument is Ella Fitzgeralds voice often compared, based on her improvisational ability?	Violin	Horn	Flute	Guitar	Horn
People	What is the name of the TV sitcom which aired from 1992 to 1999 and starred Helen Hunt and Paul Reiser?	Im With Her	Mad About You	You Are My All	Picture Perfect	Mad About You
People	In which of the Batman movies has Australian model Elle Macpherson appeared?	Batman Robin	All of these	Batman Begins	Batman Forever	Batman Robin
People	What is the name of the character portrayed by actress Ellen Pompeo in the TV series Greys Anatomy?	Christina Grey	Elizabeth Grey	Meredith Grey	Melissa Grey	Meredith Grey
People	Saint Helena was the mother of this Emperor of the Roman Empire.	Constantine the Great	Julius Caesar	Alexander the Great	Nero	Constantine the Great
People	What animal character did actress and comedian Ellen DeGeneres voice in the 1998 comedy movie Dr. Dolittle?	Guinea pig	Raccoon	Pigeon	Dog	Dog
People	In 2001, English actress Helena Bonham Carter and this famous film director started a romantic relationship which grew into a domestic partnership.	Luc Besson	Tim Burton	Oliver Stone	Ridley Scott	Tim Burton
People	In what music video did model Helena Christensen appear in 1991?	Wicked Game	I Cant Dance	Black Or White	Losing My Religion	Wicked Game
People	In which of these Steven Soderbergh movies has actress Ellen Barkin appeared?	Oceans Thirteen	Oceans Eleven	All of these	Oceans Twelve	Oceans Thirteen
People	Where was John Davison Rockefeller born?	Cleveland, Ohio	New York City	Richford, New York	Newark, New Jersey	Richford, New York
People	John D. Rockefeller adhered to total abstinence from alcohol and tobacco throughout his life.	True	False			True
People	What was John D. Rockefellers first job, which he started when he was 16?	None of these	Lumberman	Assistant bookkeeper	Traveling salesman	Assistant bookkeeper
People	John D. Rockefeller and Laura Celestia Cettie Spelman had four daughters and one son together.	True	False			True
People	The Standard Oil Company was founded by John D. Rockefeller after which war?	American Civil War	None of these	World War II	World War I	American Civil War
People	John D. Rockefeller fought in the American Civil War.	False	True			False
People	What caused John D. Rockefellers death?	heart attack	lung cancer	none of these	arteriosclerosis	arteriosclerosis
People	The mission of which organization is to promote the well-being of mankind throughout the world?	Rockefeller University	Rockefeller Centre	Rockefeller Foundation	Standard Oil	Rockefeller Foundation
People	Which of the following women was married to John D. Rockefeller?	All of these	Martha Baird Allen	Laura Celestia Spelman	Abby Greene Aldrich	Laura Celestia Spelman
People	Where is Rockefeller Center located?	Boston	Washington, Dc	None of these	New York City	New York City
People	In what country was Che Guevara born?	Guatemala	Puerto Rico	Cuba	Argentina	Argentina
People	Che Guevara suffered from this medical condition throughout his life.	Eczema	Asthma	Rheumatism	Migraine	Asthma
People	Che Guevara was nicknamed Chancho by his schoolmates. What does this word mean?	Pig	Horse	Tiger	Snake	Pig
People	What art was Che Guevara largely interested in?	Painting	Poetry	Sculpture	All of these	Poetry
People	What did Che Guevara study in the University of Buenos Aires?	Medicine	Mathematics	Political science	Geography	Medicine
People	What is the name of the narrative written by Che Guevara as an account of his journey to Latin America?	‘The Road to Hell’	‘The Travels of Che’	‘The Diaries of a Rebel’	‘The Motorcycle Diaries’	‘The Motorcycle Diaries’
People	What were Che Guevara’s last words according to popular belief?	None of these	‘Shoot, coward, you are only going to kill a man.’	‘This is not the end, mark my words.’	‘I’m not dying in vain.’	‘Shoot, coward, you are only going to kill a man.’
People	The Maryland Institute College of Art gave Che Guevara’s photo this title.	Most inspiring photograph of the century	Most iconic photograph in the world	Most famous photograph in the world	All of these	Most famous photograph in the world
People	What is the name of Che Guevara’s first wife, whom he married in 1955?	Maria	Hilda	Aleida	Anna	Hilda
People	What is the title of Che Guevaras very last diary?	The African Dream	Back on the Road	The Diary of Che Guevara	Bolivian Diary	Bolivian Diary
People	To what island did Mata Hari and her husband Rudolph MecLeod move?	Bali	Java	Madagascar	Sumatra	Java
People	In what country was Mata Hari born?	The Netherlands	Spain	Germany	Austria	The Netherlands
People	What actress starred in the leading role in the 1931 movie Mata Hari?	Grace Kelly	Ingrid Bergman	Marlene Dietrich	Greta Garbo	Greta Garbo
People	Which of the following is Mata Haris birth name?	Margaretha Gertruida Zelle	Gretha MacLeod	None these	Marguerite Campbell	Margaretha Gertruida Zelle
People	Until age 13, Mata Hari attended only expensive schools.	True	False			True
People	On 13 February 1917, Mata Hari was arrested and accused of spying for Germany.	False	True			True
People	How did Mata Hari die?	She was poisoned.	She was hanged.	She was executed by firing squad.	She committed suicide.	She was executed by firing squad.
People	Mata Hari and her husband Rudolph MacLeod had two children.	True	False			True
People	Mata Hari studied to be a kindergarten teacher.	False	True			True
People	In Paris, Mata Hari performed as a circus juggler, using the name Lady MacLeod	False	True			False
People	Eva Perón was the first wife of Juan Perón (1895–1974) who served as President of Argentina.	True	False			False
People	Eva Duarte Peron was the youngest of five children born to Juan Duarte and Juana Ibarguren.	True	False			True
People	At the age of sixteen, Evita left high school and went to Buenos Aires to pursue her dream of becoming a singer.	False	True			False
People	After Juan Peron was arrested in 1945, Evita organized a mass demonstration that led to his release. What happened a few days after his release?	Eva and Juan Perón were married.	Eva became a vice presidential candidate.	Juan Perón was convicted.	None of these	Eva and Juan Perón were married.
People	Eva Peron launched an active campaign for national womens suffrage.	True	False			True
People	Eva Peron supported workers demands for higher wages and backed a number of social welfare measures.	True	False			True
People	What was the purpose of the María Eva Duarte de Perón Welfare Foundation which was established in June 1947?	to support people in Latin American countries suffering from disasters	distribution of food, clothing, medicine, and money to needy people throughout Argentina	Both of these	None of these	Both of these
People	Which of the following statements is true about Eva Peron?	In 1952 she was proclaimed a spiritual leader of Argentina.	She served as head of the Ministry of Labor in Argentina.	She was invited to run for vice-president.	All of these	All of these
People	Eva Peron died before reaching the age of 35.	False	True			True
People	The 1996 movie Evita starred Madonna and Antonio Banderas.	False	True			True
People	This French actor won the Golden Globe Award for Best Actor for his performance in the movie Green Card.	Jean-Paul Belmondo	Vincent Cassel	Jean Reno	Gérard Depardieu	Gérard Depardieu
People	This popular French actor served in the French Indochina war but was dishonarably discharged from the military. He rose t stardom after he played the title role in the movie Rocco and His Brothers.	Fernandel	Jean Gabin	Alain Delon	Michel Piccoli	Alain Delon
People	In 1944, this French actor and singer was discovered by Édith Piaf in Paris and she made him part of her act. He was married to Simone Signored and they co-starred in several films.	Pierre Richard	Philippe Noiret	Jean Gabin	Yves Montand	Yves Montand
People	This French actor is famous for portraying fictional detective Jules Maigret. He also starred in Jean Renoirs acclaimed anti-war film La Grande Illusion.	Louis de Funès	Michel Piccoli	Jean-Paul Belmondo	Jean Gabin	Jean Gabin
People	This French actor is best known to English-speaking audience for his roles in Black Swan and Oceans Twelve.	Vincent Cassel	Christopher Lambert	Bruno Cremer	Vincent Perez	Vincent Cassel
People	This French actor rose to fame with the success of the comedy movie The Policeman from Saint-Tropez.	Fernandel	Claude Brasseur	Jean-Louis Trintignant	Louis de Funes	Louis de Funes
People	This actor became famous after his performance opposite Brigitte Bardot in Roger Vadims drama movie And God Created Woman.	Jean-Louis Trintignant	Jean-Paul Belmondo	Jean Gabin	Philippe Noiret	Jean-Louis Trintignant
People	This comedy actors horse-like teeth became part of his trademark. He first gained popularity in French vaudeville and operettas. His first Hollywood movie was Around the World in Eighty Days.	Andre Bourvil	Louis de Funes	Pierre Richard	Fernandel	Fernandel
People	This American-born French actor played Connor MacLeod in the Highlander film series.	Olivier Martinez	Michael Lonsdale	Gaspar Ulliel	Christophe Lambert	Christophe Lambert
People	He played the villainous Sir Hugo Drax in the James Bond film, Moonraker and French detective Lebel in The Day of the Jackal.	Yves Montand	Michael Lonsdale	Jean Rochefort	Bruno Cremer	Michael Lonsdale
People	On 8 April 2009 about 400 miles (640 km) east of Mogadishu, the Danish owned cargo ship MV Maersk Alabama was captured by pirates. What was the nationality of the whole crew?	French	Australian	American	English	American
People	On 4 April 2009 the French yacht Tanit was captured by pirates and all five people, including a 3-year-old child, were taken hostages. What was the outcome?	The French forces rescued four of the hostages,including the child, and the fifth one was killed.	The French forces rescued the people, but the child was killed.	The pirates demanded a ransom, and the hostages were released after they got the money.	The hostages managed to free themselves.	The French forces rescued four of the hostages,including the child, and the fifth one was killed.
People	On January 1, 2009 Somali pirates hijacked the Egyptian cargo ship Blue Star with 28 crew aboard. What kind of ransom did the pirates demand?	100 pounds of gold	They demanded the release of a fellow-pirate that was captured earlier.	US$ 1,000,000	None of these	US$ 1,000,000
People	Which of these statements is true about the Somali pirates in general?	Most of them were young, around 20-35 years old.	Most of them came from Puntland, a region in northeastern Somalia.	There were at least five pirate gangs and a total of 1,000 armed men.	All of these	All of these
People	According to a BBC report, most of the Somali pirates fall into this category.	Local Somali fishermen	All of this	Technical experts	Ex-militiamen	All of this
People	Somali pirates were known for getting their weaponry from this country.	Yemen	Ethiopia	Saudi Arabia	Oman	Yemen
People	What predominant type of weapons was used by the Somali pirates?	AKM assault rifles	All of these	RPG-7 rocket launchers	Semi-automatic pistols such as the TT-30	All of these
People	On 28 January 2009, Japan announced its intention of sending a naval task force to support the international forces fighting against Somalian piracy. Why was this decision unusual for Japan?	The constitution of Japan allows the use of the military forces only for defence.	All of these	Japan and Somalia had a Peace agreement.	The Japanese military is very small.	The constitution of Japan allows the use of the military forces only for defence.
People	When did the UN Security Council adopt a resolution allowing international land and sea occupations in the pursuit of pirates?	On July 10, 2009	On September 1, 2007	On December 17, 2008	Such a resolution can never be approved by Somalia.	On December 17, 2008
People	What was the name of the anti-piracy campaign of the European Union that started on 2 January 2009 with the capturing of eight Somali pirates?	Operation Somalia	Operation Atlanta	Operation Seizure	Operation Marine	Operation Atlanta
People	The 2008 book Love Letters of Great Men plays a key role in the plot of this movie.	Shakespeare in Love	Youve Got Mail	Message in a Bottle	Sex and the City	Sex and the City
People	In the movie Message in a Bottle, what is the occupation of Theresa Osborne, who becomes fascinated by a mysterious, intriguing love letter, found in a bottle in the sand?	psychologist	screenwriter	playwright	researcher for a major newspaper	researcher for a major newspaper
People	In The Police song Message in a Bottle, a castaway on an island sends out a message in a bottle to seek love. What does he find on the shore a year later?	a lake of tears	a hundred billion Valentines	a hundred withered flowers	a hundred billion bottles	a hundred billion bottles
People	What famous person wrote a love letter that contains the line, Sweet, incomparable Josephine, what a strange effect you have on my heart?	Vincent van Gogh	King Henry VIII of England	Victor Hugo	Napoleon Bonaparte	Napoleon Bonaparte
People	This Irish author wrote to his wife Nora Barnacle You are my only love. You have me completely in your power. They had their first romantic liaison on June 14 1904, the date that is the setting of one of his most notable novels.	Robert Louis Stevenson	Oscar Wilde	George Bernard Shaw	James Joyce	James Joyce
People	Passionate love letters were part of this couples timeless romance. They sometimes addressed each other as Dearest Scrupelshrumpilstilskin and Dearest Hubs.	John Lennon and Yoko Ono	Ronald and Nancy Reagan	Richard Burton and Elizabeth Taylor	Spencer Tracy and Katharine Hepburn	Richard Burton and Elizabeth Taylor
People	This US President and his wife, Abigail, exchanged over 1,100 letters.	John Adams	Thomas Jefferson	George Washington	James Madison	John Adams
People	Which Queen of England received from her future husband Henry VIII a love letter that contained the following line:My mistress and friend: I and my heart put ourselves in your hands..?	Anne Boleyn	Jane Seymor	Catherine of Aragon	Catherine Parr	Anne Boleyn
People	This Hollywood legend wrote to his girlfriend Barbara Glenn, Darling I havent written because I have fallen in love and then went on to say that he was referring to his horse Cisco the kid.	Spencer Tracy	James Dean	Marlon Brando	Clark Gable	James Dean
People	What actress said this: “Its going to seem idiotic to say this, but I think that at a given moment we all need a place to ourselves where we can refuge ourselves and cut ourselves off from the world.”	Marilyn Monroe	Milla Jovovich	Paris Hilton	Lindsay Lohan	Milla Jovovich
People	“The 100% American is 99% an idiot.” was a remark made by this non-American playwright.	John Galsworthy	George Bernard Shaw	J. B. Priestley	Noël Coward	George Bernard Shaw
People	“How can I lose to such an idiot?” was a shout by this master of chess.	Mikhail Botvinnik	José Capablanca	Alexander Alekhine	Aaron Nimzovich	Aaron Nimzovich
People	“While time, the endless idiot, runs screaming round the world.” was said by this American writer of poetry, plays and essays.	Kathy Acker	Carson McCullers	Elizabeth Alexander	Mary Higgins Clark	Carson McCullers
People	Which famous comedian of silent films said: “Man as an individual is a genius. But men in the mass form the headless monster, a great, brutish idiot that goes where prodded.”?	Buster Keaton	Charlie Chaplin	Harold Lloyd	Oliver Hardy	Charlie Chaplin
People	Name the Austrian journalist, writer, satirist, essayist, aphorist, playwright and poet who said, “Education is a crutch with which the foolish attack the wise to prove that they are not idiots.”	Franz Kafka	Rudolf Steiner	Karl Kraus	Anton Webern	Karl Kraus
People	Which famous composer of the 17th  18th century said “If I decide to be an idiot, then Ill be an idiot on my own accord.”?	Antonio Vivaldi	Johann Sebastian Bach	Domenico Scarlatti	George Frideric Handel	Johann Sebastian Bach
People	“Half the world is composed of idiots, the other half of people clever enough to take indecent advantage of them” was uttered by this writer and Broadway critic.	Charles Isherwood	Peter Debruge	Ben Brantley	Walter Kerr	Walter Kerr
People	Which one of the Beatles said this: “I resent performing for frisking idiots who dont know anything.”?	Ringo Starr	George Harrison	John Lennon	Paul McCartney	John Lennon
People	Which American lyrical poet, playwright and feminist wrote “April comes like an idiot, babbling and stewing flowers.”	Emily Dickinson	Elizabeth Barrett Browning	Edna St. Vincent Millay	Sylvia Plath	Edna St. Vincent Millay
People	This poet, painter and printmaker said, “What is grand is necessarily obscure to weak men. That which can be made explicit to the idiot is not worth my care.”	Washington Irving	Robert Louis Stevenson	Edgar Allen Poe	William Blake	William Blake
People	What famous playwright wrote: “Life is a tale told by an idiot -- full of sound and fury, signifying nothing.”?	William Shakespeare	Ben Jonson	Christopher Marlow	Philip Marlowe	William Shakespeare
People	“Cluelessness - There are no stupid questions, but there are a LOT of inquisitive idiots.” is a quote by this American sociologist and author.	James Hughes	Benjamin H. Bratton	Larry Kersten	Alfred R. Lindesmith	Larry Kersten
People	“The word user is the word used by the computer professional when they mean idiot.” is a quote from this winner of a Pulitzer Prize for Commentary.	Jimmy Breslin	Dave Barry	Art Buchwald	Charles Krauthammer	Dave Barry
People	In what century did Greek philosopher Plato live?	6th-7th century BC	1st-2nd century BC	9th-10th century BC	5th-4th century BC	5th-4th century BC
People	According to Plato, the structure of society corresponds to the structure of which of the following?	Human soul	Animal herds	Family	Human body	Human soul
People	In Plato’s opinion, human society should be governed by people who possess these main virtues.	Compassion and charity	Rhetoric and persuasion	Wisdom and reason	None of these	Wisdom and reason
People	Platos influence has been especially strong in which of the following subjects?	Psychology	Literature	Mathematics	None of these	Mathematics
People	Plato believed that reality could not be perceived by which of the following type of people?	Those who use their senses	Those who have immense imagination, people of arts	Those who live with thoughts of their past of future	Those who put their own happiness above everything and everyone else	Those who use their senses
People	What family relationship occupied much of the thoughts of Greek philosopher Plato?	Father-son relationship	Brother-sister relationship	Father-daughter relationship	Mother-son relationship	Father-son relationship
People	What was the name of the famous ancient school founded by Plato in Athens?	Assembly	College	Academy	University	Academy
People	Plato was the middle name of Aristotle Onassis, the prominent shipping magnate of the 20th century.	False	True			False
People	In what present day country was Aristotle Onassis born?	Turkey	Macedonia	None of these	Greece	Turkey
People	Where did Aristotle Onassis go after leaving his home country in 1923.	Bogota, Colombia	Boston, USA	Sao Paulo, Brazil	Buenos Aires, Argentina	Buenos Aires, Argentina
People	Aristotle Onassis father had a fleet of how many ships?	10	20	5	15	10
People	At the age of 16, Aristotle Onassis spoke four languages.	False	True			True
People	Aristotle Onassis had a notorious affair with this opera diva.	Monserat Caballe	Nellie Melba	Maria Callas	Magda Olivero	Maria Callas
People	In 1954, Aristotle Onassis was investigated by the FBI for fraud against the U.S. government.	True	False			True
People	Which of these women is the mother of Aristotle Onassis’ two children?	Jacqueline Kennedy	Athina Livanos	Maria Callas	Christina Onassis	Athina Livanos
People	What member of Aristole Onasis family died in a plane crush?	his daughter	his son	his first wife	his mother	his son
People	Athina Onassis Roussel is the granddaughter of Aristotle Onassis.	False	True			True
People	In which country was David Beckham born on May 2, 1975?	Wales	England	Scotland	Ireland	England
People	What was David Beckhams dream job back when he was a child?	Football player	Hairdresser	Physician	Tattoo artist	Football player
People	David Beckhams parents were ardent fans of this football team, and they passed the passion to their son.	Tottenham Hotspur	Milan	Real Madrid	Manchester United	Manchester United
People	What was the first football club for which David Beckham played professionally?	Liverpool	Manchester United	Chelsea	Tottenham Hotspur	Tottenham Hotspur
People	What is the name of David Beckhams first-born son?	Romeo	Brooklyn	Cruz	Joseph	Brooklyn
People	Who became the godfather of David and Victoria Beckhams sons Brooklyn and Romeo?	Prince Charles	Jay Leno	Elton John	Tom Jones	Elton John
People	What is the title of the 2002 movie that involved David Beckhams name?	Kick It Like Beckham	Bend It Like Beckham	Score It Like Beckham	Twist It Like Beckham	Bend It Like Beckham
People	Why did David Beckham have numerous tattoos done all over his body?	He was addicted to it.	He wanted to feel more colorful.	His father had many tattoos, he followed his example.	Victoria liked him that way.	He was addicted to it.
People	What TV host made David Beckham take off his Shirt on their TV show in April 2008?	David Letterman	Oprah	Ellen DeGeneres	Jay Leno	Ellen DeGeneres
People	What is the name of the fragrance for men released by David Beckham in 2007?	David Beckham Thunder	David Beckham Reflex	David Beckham Insomnia	David Beckham Instinct	David Beckham Instinct
People	What was the shortest way to a womans heart according to Casanova?	Alcohol	Gratitude	Money	Power	Gratitude
People	What is the title of the popular partly autobiographical book written by Casanova?	Casanova	Story of My Life	Walking on Clouds	The Way to Paradise	Story of My Life
People	What is the first name of Casanova, the most popular lover ever born?	Gianni	Giuseppe	Giovanni	Giacomo	Giacomo
People	Casanova graduated from the University of Padua, Italy, with a degree in this academic field.	Art	Medicine	Law	Mathematics	Law
People	Casanova had a brief career in this institution.	All of these	Prison	Church	Mental institution	Church
People	How did Casanova once save the life of a Venetian nobleman of the Bragadin family?	By having him bled	By putting leeches all over his body	By performing CPR on him	By applying a mercury-based ointment all over his body	By having him bled
People	Casanova was good at playing this musical instrument and he even became a professional musician for some time.	Harpsichord	Harp	Violin	Trumpet	Violin
People	Apart from women, this remained Casanovas uncontrollable passion throughout his whole life.	Lying	Gambling	Stealing	Painting	Gambling
People	These are believed to have been the very last words of Casanova before his death.	The mind succumbs to an apathy against which nothing avails.	I have lived as a philosopher and I die as a Christian.	I am writing My Life to laugh at myself, and I am succeeding.	The cruelty of boredom!	I have lived as a philosopher and I die as a Christian.
People	This prolific writer and actress co-starred with her husband, Roy Rogers, in the popular television series, The Roy Rogers Show.	Dale Evans	Dale Benningfield	Dale James	Dale Garrett	Dale Evans
People	This character from the sitcom Green Acres, portrayed by Eva Gabor, was the wife of Oliver Wendell Douglas, a successful New York City attorney.	Lisa Douglas	Hilary Douglas	Margaret Douglas	Ashley Hunt	Lisa Douglas
People	This character, portrayed by Ellen Corby, was married to Zeb Walton in the TV series, The Waltons.	Bonnie	Esther	Louise	Susie	Esther
People	What was the name of Fred Astaires famous dancing partner in the films Roberta, The Gay Divorcee and Shall we Dance?	Jamie Foxx	Ginger Rogers	Linda Lavin	Bonnie Barrow	Ginger Rogers
People	In the TV series The Brady Bunch, this widowed architect married Carol Martin.	Jim Brady	Mike Brady	Tom Brady	Jon Brady	Mike Brady
People	This famous alcoholic actor starred in The Bank Dick. He was also quoted saying I never drink anything stronger than gin before breakfast.	Calvin Cooliage	Jimmy Durante	W.C. Fields	George Burns	W.C. Fields
People	Which famous alcoholic film actor is best known for his romantic swashbuckler roles such as his role in The Adventures of Robin Hood?	Kevin Costner	Errol Flynn	Robert Conrad	Carroll OConner	Errol Flynn
People	Name the famous alcoholic who was Republican Senator from Wisconsin between 1947 and 1957 and made freewheeling accusations of communist sympathies against people in the U.S. government.	Joseph McCarthy	Richard Nixon	George Orwell	John F Kennedy	Joseph McCarthy
People	What is the name of the fictional alcoholic from The Andy Griffith Show?	Otis Campbell	Gomer Pyle	Floyd Lawson	Opie Taylor	Otis Campbell
People	Which alcoholic singer and movie actor was partnered with Jerry Lewis for many years?	Dean Martin	Bob Hope	Henny Youngman	Victor Hugo	Dean Martin
People	This famous American poet and short story writer, alleged to have died as a result of alcoholism, wrote the poem The Raven.	Mark Twain	Agatha Christie	Edgar Allan Poe	Jules Verne	Edgar Allan Poe
People	What was the name of the animated alcoholic which was known for his belches on The Simpsons?	Moe Szyslak	Barney Gumble	Ralph Wiggum	Ned Flanders	Barney Gumble
People	Which politician, who suffered from alcoholism, was the 14th President of the United States?	Millard Fillmore	Abraham Lincoln	Franklin Pierce	James Buchanan	Franklin Pierce
People	Which American jazz singer, a famous alcoholic, was also known as Lady Day?	Ella Fitzgerald	Sarah Vaughan	Karen Carpenter	Billie Holiday	Billie Holiday
People	This popular American film actress and pin-up model, who starred in I Married a Witch in 1942, died as a result of her drinking problem.	Dorothy Lamour	Bette Davis	Paulette Goddard	Veronica Lake	Veronica Lake
People	Which Shakespearean actor, suffering from alcoholism, was nicknamed The Great Profile?	Lionel Barrymore	John Barrymore	Charlie Chaplin	Errol Flynn	John Barrymore
People	Which American author, who frequently exhibited eccentric behavior, due to his alcoholism, wrote In Cold Blood and Breakfast at Tiffanys?	Truman Capote	Bill Bradley	Mark Twain	Frank Capra	Truman Capote
